ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
ARUNG PRODUCTS PVT.LTD.,Jhapa,Private,2053
GREEN WORLD ENGLISH SCHOOL PVT.LTD.,Lalitpur,Private,2053
HIMALAYA ELECTRICAL HOUSE PVT.LTD.,Kathmandu,Private,2053
Jayakali Biscuit And Confessionary,Sunsari,Private,2053
ASIA UNI DHAGO UDYOG PVT.LTD.,Kathmandu,Private,2053
KATHMANDU HOTEL & RESATURANT TRAINING SCHOOL,Morang,Private,2053
KOHINOOR TRAVELS,Kathmandu,Private,2053
JYOTI ACADEMY,Kathmandu,Private,2053
HOTEL MITJYU INTERNATIONAL,Kaski,Private,2053
JAYAKALI BISCUIT & CONFECTIONARY,Sunsari,Private,2053
AASHA ENGLISH BOARDING SCHOOL,Kathmandu,Private,2053
SEVENSEAS PUBLIC ENGLISH SCHOOL,Jhapa,Private,2053
ILAM TEA PRODUCERS,Ilam,Private,2053
BRILIANT ANGREJI AWASIYA MA.VI.,Sunsari,Private,2053
J.M.B. OVERSEAS LINK,Lalitpur,Private,2053
Khaptad Air Cargo,Kathmandu,Private,2053
WORLD VIEW ANGREJI BOARDING SCHOOL PVT.LTD.,Kavrepalanchowk,Private,2053
AJON POWER PVT.LTD.,Kathmandu,Private,2053
HOTEL HILL STONE PVT.LTD.,Dhankuta,Private,2053
DYNAMIC INSURENCE SERVICE PVT.LTD.,Dhankuta,Private,2053
DHULIKHEL ENGLISH BOARDING SCHOOL,Kavrepalanchowk,Private,2053
SHUBHA YUG VIDYASHRAM PVT.LTD.,Kathmandu,Private,2053
ICE DROP BEVERAGE PVT.LTD.,Kathmandu,Private,2053
PAPER WORLD NEPAL,Kathmandu,Private,2053
Akash Plastic Industries,Lalitpur,Private,2053
J.B. FOOD PRODUCTS,Sunsari,Private,2053
NORTH POINT ENGLISH BOARDING SCHOOL,Sunsari,Private,2053
QUALITY NEPAL VENEERS,Sunsari,Private,2053
INTER LINK CARGO PVT.LTD.,Morang,Private,2053
MOUNT HERMON CHILDRENS ACADEMY PVT.LTD.,Morang,Private,2053
SUN FLOWER ENGLISH BOARDING SCHOOL,Kapilvastu,Private,2053
LAXMI KHANIJ UDYOG PVT.LTD.,Jhapa,Private,2053
ROSE MERY ENGLISH SCHOOL PVT.LTD.,Ilam,Private,2053
SHARADA VIDYA NIKETAN BOARDING SCHOOL PVT.LTD,Kailali,Private,2053
SHANTI DIP ACADEMY,Dhading,Private,2053
LALIGURAS BOARDING SCHOOL,Morang,Private,2053
MALIKARJUN CHHAPAKHANA PVT.LTD.,Darchula,Private,2053
NEW SHISHU ENGLISH BOARDING SCHOOL,Kapilvastu,Private,2053
N.G. RESORT PVT.LTD.,Lalitpur,Private,2053
DURGA SECONDARY SCHOOL,Saptari,Private,2053
SIMA IMPEX PVT.LTD.,Bara,Private,2053
PEACE CHILDREN ENGLISH BOARDING SCHOOL,Panchthar,Private,2053
ALLIANZ PVT. LTD. (LIQ),Lalitpur,Private,2053
NIRMAL MADHYAMIK VIDYALAYA,Lalitpur,Private,2053
HIMALAYAN GREEN HILL TIMBER INDUSTRIES,Kathmandu,Private,2053
RINCHHIN RANJI KAPADA UDYOG,Lalitpur,Private,2053
TEMPLE OF KUMARI SCHOOL PVT.LTD.,Kathmandu,Private,2053
TARUN PRAKASHAN PVT.LTD.,Kathmandu,Private,2053
COUNTRY (THE) SIDE KINDERGARTEN (COMMUNITY*,Bhaktapur,Private,2053
BABA TRADING HOUSE PVT.LTD.,Kathmandu,Private,2053
SHIVA SHAKTI TRAVELS & TOURS,Kathmandu,Private,2053
AAMCHOWK BOARDING SCHOOL,Ilam,Private,2053
THE UNDERGROUND BAR,Morang,Private,2053
TRIPURA GLOWRIAS ACADEMY,Dolakha,Private,2053
GHANDRUK NAMASTE LODGE PVT.LTD.,Kaski,Private,2053
ANTU CHIYA UDYOG,Ilam,Private,2053
KONIKA COLOUR LAB,Kathmandu,Private,2053
NIST COLLEGE,Kavrepalanchowk,Private,2053
HOTEL KAILASH PARBAT,Kathmandu,Private,2053
KAILALI PUBLIC SCHOOL,Kailali,Private,2053
HOM BIKRAM COMPLEX,Lalitpur,Private,2053
MOUNT VIEW MADHYAMIK VIDYALAYA,Kavrepalanchowk,Private,2053
LAMATAR CHALET RESORT HOTEL,Kathmandu,Private,2053
ANANTA ENGLISH BOARDING SCHOOL,Lalitpur,Private,2053
SANGRILLA DISTILARY,Dhanusha,Private,2053
DIMOND MADHYAMIK VIDYALAYA PVT.LTD.,Saptari,Private,2053
IMAGE PACKEGING IND.PVT.LTD.,Lalitpur,Private,2053
BHAKTAPUR RECYCLED RUWA UDYOG,Bhaktapur,Private,2053
LAXMI (JAYA MAA) LABOUR CONTRACT PVT. LTD.,Siraha,Private,2053
YING YANG RESTURANT & BAR,Kathmandu,Private,2053
GRAND PUBLICATION (NEPAL),Kathmandu,Private,2053
MAI MANAKAMANA CHALCHITRA MANDIR,Tanahun,Private,2053
CRESCENT ACADEMY ENGLISH SCHOOL,Lalitpur,Private,2053
RAKSHYA FILMS,Kathmandu,Private,2053
C.B.S. SUNGABHA SCHOOL PVT.LTD.,Dhading,Private,2053
JAYANTI MANDIR SULABH KINMEL KENDRA PVT.LTD.,Kathmandu,Private,2053
KALIKA FILMS PVT.LTD.,Kathmandu,Private,2053
ANGEL LORD ACADEMY PVT.LTD.,Kathmandu,Private,2053
BON VOYAGE TRAVEL & TOURS PVT.LTD.,Kathmandu,Private,2053
RELIANCE CONSTRUCTION PVT.LTD.,Kathmandu,Private,2053
Western chemical industries,Makwanpur,Public,2053
EVEREST HYGENE PRODUCTS,Kathmandu,Private,2053
GAUTAM VIDYA MANDIR ENGLISH BOARDING SCHOOL,Kapilvastu,Private,2053
RADIANT READERS ACADEMY PVT.LTD.,Lalitpur,Private,2053
Nepal Explorer,Kathmandu,Private,2053
SUNSARI BALIKA AAWASIYA MADHYAMIK VIDYALAYA,Sunsari,Private,2053
INSTANT MEAL,Kathmandu,Private,2053
RAINBOW ENGLISH BOARDING SCHOOL PVT.LTD.,Gulmi,Private,2053
DURBAR TRAVELS & TOURS,Kathmandu,Private,2053
JEKAB INTERNATIONAL,Lalitpur,Private,2053
HERITAGE INTERNATIONAL,Kathmandu,Private,2053
BHANU JYOTI SHISHU SADAN PVT.LTD.,Ilam,Private,2053
MANDALA MONEY CHANGER PVT.LTD.,Jhapa,Private,2053
KARNALI ENGLISH MEDIUM SCHOOL PVT.LTD.,Bardiya,Private,2053
AASIN INTERNATIONAL PVT.LTD.,Kathmandu,Private,2053
Holy Land International School,Kathmandu,Private,2053
FAFURI ENGLISH BOARDING SCHOOL,Kapilvastu,Private,2053
JORSAL NIRMAN SEWA,Panchthar,Private,2053
AERIAL DETERGENT UDYOG,Kailali,Private,2053
MOUNT GAURI SHANKAR VIDYALAYA,Kathmandu,Private,2053
SONY SOLAR AND ENGINEERING,Kaski,Private,2053
ASIAN WIRES,Bara,Private,2053
Rubi Enterprises,Lalitpur,Private,2053
DR.AMIR MEMORIAL SCHOOL PVT.LTD.,Kathmandu,Private,2053
MARS ENGLISH BOARDING SCHOOL PVT.LTD.,Nuwakot,Private,2053
STAR FOOTWARE INDUSTRIES,Kathmandu,Private,2053
THE IMPRESSION  FILM PRODUCTION,Kathmandu,Private,2053
BAL BATIKA VIDYA MANDIR SCHOOL,Kavrepalanchowk,Private,2053
ASIAN NETWORK,Rupandehi,Private,2053
GYANDIP VIDYASHRAM,Lalitpur,Private,2053
VICTORIYA RESORT,Kathmandu,Private,2053
GLACIER EDUCATIONAL FOUNDATION,Kavrepalanchowk,Private,2053
HIGH TECH OFFSET PRAKASHAN,Rupandehi,Private,2053
saurashtra school,Bhaktapur,Private,2053
THE OLD CAPITAL EDUCATIONAL INSTITUTE,Gorkha,Private,2053
GENERAL PHERMACEUTICALS INDUSTRIES,Lalitpur,Private,2053
SANGRILLA PRODUCTS PVT.LTD.,Kathmandu,Private,2053
ALLIED ENGLISH SCHOOL PVT.LTD.,Jhapa,Private,2053
HIMCHULI PRATHAMIK VIDYALAYA PVT.LTD.,Udayapur,Private,2053
KALI GANDAKI BOARDING SCHOOL PVT.LTD.,Palpa,Private,2053
HOTEL ARIRANG PVT.LTD.,Sunsari,Private,2053
MOUNT EMPIRE TRAVELS PVT.LTD.,Dhankuta,Private,2053
GAUTAM BEVERAGE CO.PVT.LTD.,Banke,Private,2053
SHIKHAR BOARDING SCHOOL PVT.LTD.,Ilam,Private,2053
GREEN HILL ENGLISH SCHOOL PVT.LTD.,Ilam,Private,2053
KULION METAL RECLAMATION IND.PVT.LTD.,Morang,Private,2053
WOOVEN GOLD BATH IMPRESSION PVT.LTD.,Sunsari,Private,2053
SUNAKHARI ANGREJI AAWASIYA VIDYALAYA,Ilam,Private,2053
M.G. TEXTILES PVT.LTD.,Kathmandu,Private,2053
BHUTAN DEVI SURAKCHHYA GARD APURTI SEWA,Makwanpur,Private,2053
HOTEL ARUN VALLEY,Sunsari,Private,2053
KUMAR SECURITY SERVICE,Kathmandu,Private,2053
Shamjana Cab Services,Parsa,Private,2053
PANCHATHAR ENGLISH BOARDING SCHOOL,Panchthar,Private,2053
SHARADA & SONS,Jhapa,Private,2053
PRABAL SECURITY GARD SUPPLY SERVICE,Lalitpur,Private,2053
ANUPAMA TRADE & TRAVELS,Jhapa,Private,2053
MILAN ENGLISH BOARDING SCHOOL PVT.LTD.,Kailali,Private,2053
TRISHAKTI ANGREJI AAWASIYA VIDYALAYA PVT.LTD.,Lamjung,Private,2053
GURANS ENGLISH BOARDING SCHOOL PVT.LTD.,Morang,Private,2053
SUNKOSHI SCHOOL PVT.LTD.,Sindhupalchowk,Private,2053
CHANDRA JYOTI ENGLISH BOARDING SCHOOL PVT.LTD,Jhapa,Private,2053
ANAMIKA PUBLICATION & ADVERTISING CENTRE PVT.,Kathmandu,Private,2053
OM AYURVEDIK ANUSANDHAN KENDRA PVT.LTD.,Banke,Private,2053
MOTIPUR BAL BIKAS AAWASIYA BOARDING SCHOOL P.,Bardiya,Private,2053
MODERN BRIGHT FUTURE AAWASIYA MA.VI. PVT.LTD.,Kathmandu,Private,2053
S.L. TRADE PVT.LTD.,Siraha,Private,2053
HOTEL SHANTA PRAKASH PVT.LTD.,Kathmandu,Private,2053
PRITHIVI PRINTING PRESS,Kathmandu,Private,2053
SUDUR PASHCHIMANCHAL MEDICAL COLLEGE & SHIKSCHYAN AASPATAL,Kailali,Private,2053
GENUINE COMPUTERS & PRINTERS,Kathmandu,Private,2053
PRAKASH INTERNATIONAL CARRIER,Kathmandu,Private,2053
MOUNTAIN JOURNEY,Kathmandu,Private,2053
TOP TEN RESTURENT & BAR,Kathmandu,Private,2053
CHITAWAN PARADISE HOTEL,Chitwan,Private,2053
CHILDREN ALBUM ACADEMY SCHOOL PVT.LTD.,Parsa,Private,2053
BRABIN FILMS PVT.LTD.,Kathmandu,Private,2053
NARSING NIRMAN SEWA,Kathmandu,Private,2053
HOTEL GRAND PALACE PVT.LTD.,Kathmandu,Private,2053
SHIKHAR PRAKASHAN PVT.LTD.,Kathmandu,Private,2053
MOUNT MECHI SECONDARY SCHOOL PVT.LTD.,Ilam,Private,2053
AAKASH GANGA PRAKASHAN PVT.LTD.,Morang,Private,2053
B.R.B. CONSTRUCTION CO.PVT.LTD.,Kathmandu,Private,2053
HILL WORLD ENGLISH SCHOOL,Kailali,Private,2053
MOON LIGHT INTERNATIONAL,Lalitpur,Private,2053
APOLO EXCURSION,Kathmandu,Private,2053
HIMALI INTERNATIONAL CARGO,Kathmandu,Private,2053
HIMALAYAN APPERALS IND.,Kathmandu,Private,2053
JUPITER TRAVELS & TOURS,Banke,Private,2053
A.A.A GROUP PVT.LTD.,Lalitpur,Private,2053
MAHAYUMAI ENGLISH BOARDING SCHOOL PVT.LTD.,Ilam,Private,2053
BHAGYODAYA ANGREJI SCHOOL,Ilam,Private,2053
HOTEL TILAURAKOT,Rupandehi,Private,2053
HOTEL ALPINE PVT.LTD.,Kanchanpur,Private,2053
BIHANI CHHITIJ ENGLISH BOARDING SCHOOL P.LTD.,Kailali,Private,2053
GORAKHA (THE) TRADERS PVT.LTD.,Lalitpur,Private,2053
SURYA KIRAN ENGLISH BOARDING SCHOOL PVT.LTD.,Jhapa,Private,2053
UNITED AGRO TECHNICAL NEPAL,Rupandehi,Private,2053
BARAHI NIRMAN SEWA,Kaski,Private,2053
MOUNT OLIVS ENGLISH BOARDING HIGHSCHOOL,Kathmandu,Private,2053
MOUNT SUMERU TREKS & EXPEDITION,Kathmandu,Private,2053
HIMCHULI POULTRY,Nawalparasi,Private,2053
KANTIPUR COLOUR LAB,Kathmandu,Private,2053
MOUNT EVEREST COMMERCIAL,Kathmandu,Private,2053
TAMOR VALLEY BOARDING SCHOOL,Dhankuta,Private,2053
ATTARIYA GUEST HOUSE PVT.LTD.,Kailali,Private,2053
MARIGOLD ENGLISH BOARDING SCHOOL,Dang,Private,2053
FIRST CHOICE GENERAL TRADING CONCERN PVT.LTD.,Banke,Private,2053
EAST WEST EDUCATION CENTRE SECONDARY SCHOOL,Rupandehi,Private,2053
CHARUMATI FILMS PVT.LTD.,Kathmandu,Private,2053
QUALITY KITCHEN EQUIPMENT,Kathmandu,Private,2053
GREENWAYS INTERNATIONAL ENTERPRISES IMPORT*,Kathmandu,Private,2053
CHILDREN BRIGHT ENGLISH BOARDING SCHOOL P.LTD,Kailali,Private,2053
CHANDESWARI ENGLISH BOARDING SCHOOL PVT.LTD.,Sindhupalchowk,Private,2053
SARBADA,Kathmandu,Private,2053
IMAGE NETWORK,Kathmandu,Private,2053
KAUSHALA IRON & STEEL IND.,Kaski,Private,2053
GYANODAYA ENGLISH SCHOOL,Morang,Private,2053
JUBLI ORGANISATION,Kathmandu,Private,2053
METRO TRADING HOUSE,Jhapa,Private,2053
EASTERN AIR COURRIER NEPAL,Kathmandu,Private,2053
EVEREST BAHUUDDESSIYA AWASIYA VIDYALAYA P.LTD,Morang,Private,2053
TAPIRICHA BOARDING SCHOOL PVT.LTD.,Dolpa,Private,2053
D.P.L MODERN SCHOOL PVT.LTD.,Sindhupalchowk,Private,2053
KOPILA ENGLISH BOARDING SCHOOL PVT.LTD.,Lalitpur,Private,2053
CORDOX EXPRESS PVT.LTD.,Kathmandu,Private,2053
Friendship Cab,Rupandehi,Private,2053
Anita Cab Co.,Kaski,Private,2053
West Seti Hydro,Kathmandu,Public,2053
GURUKUL ACADEMY PVT.LTD.,Kailali,Private,2053
PRIMROJ ENGLISH BOARDING SCHOOL PVT.LTD.,Kailali,Private,2053
MARKTESH TEXOYARN PVT.LTD.,Lalitpur,Private,2053
PERFECT ENGLISH SCHOOL PVT.LTD.,Sindhupalchowk,Private,2053
GOLDEN BRIGHT FUTURE BOARDING SCHOOL PVT.LTD.,Sindhupalchowk,Private,2053
WORLD JYOTI ACADEMY PVT.LTD.,Kailali,Private,2053
PANORAMA NETWORK,Kathmandu,Private,2053
AISHWARYA CHIYA BAGAN,Ilam,Private,2053
GYANODAYA VIDYA NIKETAN,Morang,Private,2053
LOYOLA BOARDING SCHOOL PVT.LTD.,Parsa,Private,2053
MOUNT EVEREST EDUCATIONAL ACADEMY,Kathmandu,Private,2053
THE SKY  LARK ENGLISH SCHOOL,Kathmandu,Private,2053
HOTEL BLUE HORIZON,Kathmandu,Private,2054
BRIDGE INTERNATIONAL TRADING COMPANY,Lalitpur,Private,2054
JANAKI GALAICHA UDYOG,Kanchanpur,Private,2054
Himalayan poultry livestock support company,Kathmandu,Public,2054
HOTEL PUN HILL,Kathmandu,Private,2054
NAWA RANG NIRMAN SEWA,Kathmandu,Private,2054
DHANGADI INTERNATIONAL PUBLIC SCHOOL PVT.LTD.,Kailali,Private,2054
TRIBENI BAL JAGAT BOARDING HIGH SCHOOL P.LTD.,Morang,Private,2054
YAK TRANS INTERNATIONAL,Kathmandu,Private,2054
GANESH TRAVELS & TOURS,Kathmandu,Private,2054
APEX CONSULTING COMPANY,Kathmandu,Private,2054
JALAMONA LITTLE ANGEL BOARDING SCHOOL PVT.LTD,Kapilvastu,Private,2054
KATHMANDU ELECTRIC VEHICLE PVT.LTD.,Banke,Private,2054
SWAGATAM TOURS & TRAVELS IN NEPAL,Kathmandu,Private,2054
NARAYAN ENGLISH BOARDING SCHOOL,Kathmandu,Private,2054
MANAKAMANA PLASTIC UDYOG,Kathmandu,Private,2054
RAJ INTERNATIONAL FILM CENTRE,Kathmandu,Private,2054
Alpha-Teck Construction & Engineering,Kathmandu,Private,2054
KARNALI EXCURSION,Kathmandu,Private,2054
UTTAM OIL STORES .,Kaski,Private,2054
NEPAL ECHO WASHING PVT.LTD.,Bhaktapur,Private,2054
NEPAL TIBBET CARRIER TRAVEL COMPANY,Kathmandu,Private,2054
Lumbani Cab,Rupandehi,Private,2054
BENSON TAGECHI MODEL PVT.LTD.,Lalitpur,Private,2054
CITY ENGINEERING PVT.LTD.,Kathmandu,Private,2054
RAFT NEPAL PVT.LTD.,Sindhupalchowk,Private,2054
CHILDREN PARK BOARDING SCHOOL,Dhading,Private,2054
FRIENDS OF CHILDREN INITIATIVES PVT.LTD.,Kathmandu,Private,2054
HOTEL MENAKA PVT.LTD.,Nuwakot,Private,2054
ADWITIYA BOARDING SCHOOL PVT.LTD.,Jhapa,Private,2054
BHADRAKALI INTERNETED FORMS PVT.LTD.,Kathmandu,Private,2054
BUTAWAL GLOWRY ENGLISH SCHOOL PVT.LTD.,Rupandehi,Private,2054
ANAL JYOTI  BOARDING  SCHOOL,Lalitpur,Private,2054
Coral International,Kathmandu,Private,2054
EAST HIMALAYAN LEATHER INDUSTRIES,Parsa,Private,2054
VIDYA BARDAN BOARDING SCHOOL,Panchthar,Private,2054
BASUNDHARA OIL STORES,Kathmandu,Private,2054
RAM JANAKI COMPLEX,Dhanusha,Private,2054
MAHAKALI  NURSING HOME,Kanchanpur,Private,2054
GLOBAL BUSINESS CONNECT NEPAL,Kathmandu,Private,2054
NEPAL VILLAGE RESORTS,Kathmandu,Private,2054
KALPADIP CHALCHITRA MANDIR  PVT.LTD.,Nawalparasi,Private,2054
MOUNTAIN INTERNATIONAL PVT.LTD.,Lalitpur,Private,2054
BHOJAN GRIHA,Kathmandu,Private,2054
SAPTARISHI MADHYAMIK VIDHYALAYA,Kailali,Private,2054
MOUNTAIN JOURNIES TRAVELS & TOURS PVT. LTD.,Morang,Private,2054
JALJALA  PUBLICATION,Kathmandu,Private,2054
PEACE NEPAL TOURS AND TRAVELS,Kathmandu,Private,2054
PRINCE AIR TRAVELS & TOURS,Kathmandu,Private,2054
PEACE HORIZON ENGLISH SCHOOL,Lalitpur,Private,2054
KAKARBHITTA NURSING HOME PVT.LTD.,Jhapa,Private,2054
YESHODA LITTLE FLOWER BOARDING SCHOOL PVT.LTD.,Saptari,Private,2054
DIBAS CINEMA PVT.LTD.,Kailali,Private,2054
HOTEL SAURABH PVT.LTD.,Kathmandu,Private,2054
PRATAP MANAKAMANA ENG.BOARDING SCHOOL PVT.LTD,Kailali,Private,2054
WIDE KNOWLEDGE PVT.LTD.,Kathmandu,Private,2054
KRISHNA LALIGURANS ENGLISH SCHOOL PVT.LTD.,Ilam,Private,2054
SINDHU BIKAS ENGLISH SCHOOL PVT.LTD.,Sindhupalchowk,Private,2054
KALI DEVI DHUNGA RODA UDYOG PVT.LTD.,Makwanpur,Private,2054
HANUMAN TOBACCO PVT.LTD.,Lalitpur,Private,2054
A.P.S. VEHICALS & CONSTRUCTION CO.PVT.LTD.,Kathmandu,Private,2054
GAUTAM FEED INDUSTRIES,Nawalparasi,Private,2054
SHREE  RADHE  INTERNATIONAL,Kathmandu,Private,2054
JAIN PHERMACEUTICALS,Kathmandu,Private,2054
SPECTRA  METAL INDUSTRIES,Kathmandu,Private,2054
JYAMDI ENGLISH BOARDING SCHOOL,Kavrepalanchowk,Private,2054
MARRON TREKS,Kathmandu,Private,2054
DIAMOND TEXTILE,Parsa,Private,2054
FUTURE STAR CONSTRUCTION,Lalitpur,Private,2054
DEPUTA INTERNATIONAL COMPANY,Kathmandu,Private,2054
LITTLE STEP ENGLISH BOARDING SCHOOL PVT.LTD.,Kailali,Private,2054
SHARADA BOARDING SCHOOL,Siraha,Private,2054
INGITA PUBLIC INSTITUTE,Kathmandu,Private,2054
LIGHT OF STAR ENGLISH SCHOOL PVT.LTD.,Sindhupalchowk,Private,2054
EXCLUSIVE FEBRICKS IND.,Kathmandu,Private,2054
RIVER FUN PVT.LTD.,Morang,Private,2054
COSMOPOLITAN TRAVEL & TOURS PVT.LTD.,Lalitpur,Private,2054
United Polysacks,Chitwan,Private,2054
SHIKHAR TOBACCO COMPANY,Kathmandu,Private,2054
UNITED POLYSACKS,Chitwan,Private,2054
Bij Kidshan Cab Co.,Kaski,Private,2054
MODERN WINDMILL INTERNATIONAL,Bhaktapur,Private,2054
RASUWA CONSTRUCTION COMPANY,Kathmandu,Private,2054
ANNAPURNA AIR SERVICE,Kathmandu,Private,2054
BACHA CONSTRUCTION,Kathmandu,Private,2054
LASER LOGISTICS AND CARGO,Bhaktapur,Private,2054
SHIRISH INTERNATIONAL PVT.LTD.,Kathmandu,Private,2054
ANEX SERVICE NEPAL PVT.LTD.,Saptari,Private,2054
MANAKAMANA PACKEGING PVT.LTD.,Bhaktapur,Private,2054
MUKTINATH VISIT SERVICE PVT.LTD.,Kathmandu,Private,2054
RACHANA FILMS PVT.LTD.,Lalitpur,Private,2054
ASMITA FILMS PVT.LTD.,Kathmandu,Private,2054
BAHUBALI HERBAL ESSENCE & EXTRACTS PVT.LTD.,Banke,Private,2054
HULAS MOTORS,Morang,Private,2054
DREAMERS GUEST HOUSE,Kathmandu,Private,2054
RED LINE TRAVEL & TOURS,Kathmandu,Private,2054
TEAM '96 AUDIO VISUAL PRODUCTION,Kathmandu,Private,2054
MAHAKALI WOVEN BAGS,Kathmandu,Private,2054
NEPAL ELECTRA POWER PROJECT,Kathmandu,Private,2054
CONCEPT PHARMACEUTICALS NEPAL,Bara,Private,2054
SANSARA TRAVELS & TOURS,Kathmandu,Private,2054
Fishtail Tours & Travels,Kathmandu,Private,2054
DRAGON TRADERS PVT.LTD.,Kathmandu,Private,2054
SABET (NEPAL) CARPET,Dolakha,Private,2054
NEPAL DIAL ME,Kathmandu,Private,2054
PURNA MEMORIAL ENGLISH SCHOOL PVT.LTD.,Jhapa,Private,2054
UNISOFT INTERNATIONAL PVT.LTD.,Jhapa,Private,2054
EVEREST BABYCORN FARM PVT.LTD.,Kathmandu,Private,2054
MAHADEV GHAR JAGGA BANDOBAST CO.PVT.LTD.,Banke,Private,2054
OKER HOUSE RESTURENT & BAR PVT.LTD.,Kathmandu,Private,2054
DAKSHINKALI TEA ESTATE,Jhapa,Private,2054
SHREE GROUP OF MAKERS COMPANY,Kathmandu,Private,2054
NATURAL HIGH ADVENTURE,Kaski,Private,2054
PANDA AUTOMOBILES & AUTO CARE CENTRE,Lalitpur,Private,2054
UNIQUE MEDIA,Kathmandu,Private,2054
FISHTAIL AIR,Kathmandu,Private,2054
Mahavisnu Cab,Sunsari,Private,2054
NATIONAL ALUMINIUM WORKS,Kathmandu,Private,2054
DR.IWAMURA MEMORIAL HOSPITAL & RESEARCH CENTR,Bhaktapur,Private,2054
JOVEN TREKS & EXPEDITION,Kathmandu,Private,2054
Janki Cab,Dhanusha,Private,2054
Aero international,Kathmandu,Public,2054
Hari Krishna Printing And Packing Industries,Sunsari,Private,2054
HARIKRISHNA PRINTING & PACKAGING IND.,Sunsari,Private,2054
TRANS ORIENTAL TRADE & ALLIED,Kathmandu,Private,2054
OCEAN COMPUTER,Kathmandu,Private,2054
SHREE SIDDHI  TEXTILES,Kathmandu,Private,2054
AASIN PUBLICITY,Kathmandu,Private,2054
STADEV AIR,Lalitpur,Private,2054
SPACE NET,Kathmandu,Private,2054
NEPAL FOOD & DAIRY EQUIPMENT MANUFACTURING,Lalitpur,Private,2054
SCOTLAND DISTILLARIES,Nawalparasi,Private,2054
ALPINE AIR,Kathmandu,Private,2054
PRILYUD BOARDING SCHOOL,Dhankuta,Private,2054
FISHTAIL FOODS PRODUCTS,Kaski,Private,2054
N.B. GARMENTS,Kathmandu,Private,2054
Jisico Nepal,Tanahun,Private,2054
BAGHMARA WILD LIFE RESORT,Chitwan,Private,2054
PRIMA GAS UDYOG,Sunsari,Private,2054
PRASHANNA HOUSING COMPANY,Parsa,Private,2054
POWER NET,Lalitpur,Private,2054
HOTEL YING YANG,Kathmandu,Private,2054
GANDAKI DIAGNOSTIC LAB,Kathmandu,Private,2054
Golden Resort And Developer (Nepal),Kaski,Public,2054
VISIT HIMALAYA TOURS & TRAVELS,Kathmandu,Private,2054
HIMAL FOODS,Kathmandu,Private,2054
C.S.E.COLLEGE OF SOFTWARE ENGINEERING,Kathmandu,Private,2054
ABRY'S BUSINESS LINKS,Kathmandu,Private,2054
BAGMATI CARPETS,Kathmandu,Private,2054
JANAKI DIARY UDYOG,Dhanusha,Private,2054
NEPAL CINEMA LINK,Kathmandu,Private,2054
HOTEL GAAYA,Kathmandu,Private,2054
BIKE CITY COMPANY,Kathmandu,Private,2054
Pintu Footware Industries,Kathmandu,Private,2054
Moonstar Color Lab,Jhapa,Private,2054
GLOBAL COMMERCIAL CENTRE,Lalitpur,Private,2054
ASIAN POLES PIPES & CONCRETE INDUSTRY,Chitwan,Private,2054
D.E.O. Travels International,Kathmandu,Private,2054
HIMALAYAN EDUCATIONAL CONSULTANCY,Kathmandu,Private,2054
ANAMOL FOOD PRODUCTS,Morang,Private,2054
ANAMOL PHERMACEUTICALS PVT.LTD.,Morang,Private,2054
NILO EMPLOYMENT AGENCY PVT.LTD.,Kathmandu,Private,2054
MUNA CONTRACTOR PVT.LTD.,Bara,Private,2054
BHINITA INTERNATIONAL PVT.LTD.,Parsa,Private,2054
BIJESHWORI SECURITY GAURD SUPPLY SERVICE P.LT,Kathmandu,Private,2054
AL-SAUGAT OVERSEAS PVT.LTD.,Kathmandu,Private,2054
RAJ BHAWAN CHALCHITRA MANDIR,Kailali,Private,2054
SWAYAMBHU MULTI PURPOSE EXPORT & IMPORT,Kathmandu,Private,2054
INSIGHT MUSTANG TREKS & EXPEDITION,Kathmandu,Private,2054
H.B. MEGHA CONSTRUCTION,Kathmandu,Private,2054
SHIVALIK AGRO LIVESTOCK FARMS PVT.LTD,Kathmandu,Private,2054
SAFAL INTERNATIONAL PVT.LTD.,Dhanusha,Private,2054
TWENTY FIRST CENTURY EXPRESS PVT.LTD.,Kathmandu,Private,2054
Bherikuti Travels & Tours,Kathmandu,Private,2054
Halens Resturant,Kathmandu,Private,2054
SHREE CLEARING  HOUSE,Kathmandu,Private,2054
PYANESIA INTERNATIONAL PVT.LTD.,Dhankuta,Private,2054
KANTIPUR ASPATAL,Kathmandu,Private,2054
GANESH RESORT,Kathmandu,Private,2054
PUMA CARGO PVT.LTD.,Kathmandu,Private,2054
KABELI COMMERCIAL CONSULTANTAS PVT.LTD.,Kathmandu,Private,2054
MAIKALI AGRO FORESTRY PVT.LTD.,Jhapa,Private,2054
SUBHANI INTERNATIONAL PVT.LTD.,Kathmandu,Private,2054
DYNAMIC MEDIA PVT.LTD.,Kathmandu,Private,2054
PRABIN TRADING CONCERN,Kathmandu,Private,2054
GANGCHEN IMPEX,Kathmandu,Private,2054
SUNDARPUR SARASWATI VIDYA MANDIR,Morang,Private,2054
PEACE NEPAL PUBLICATION,Kathmandu,Private,2054
PADMA CINE COMPLEX,Lalitpur,Private,2054
INTEL INSTITUTE,Kathmandu,Private,2054
J.K. COMMERCE,Kathmandu,Private,2054
KATHMANDU DISCO THEK PVT.LTD.,Lalitpur,Private,2054
SANGRILLA EXHIBITION PVT.LTD.,Dhankuta,Private,2054
