ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
Vedanta College Bhaktapur,Bhaktapur,Private,2071
Kamarupa Export Import,Bhaktapur,Private,2071
Bageswari Nagarkot Cable Way,Bhaktapur,Private,2071
Gaumata Aadhunik Krishi Farm,Bhaktapur,Private,2071
Dip Jyoti Thangka Udhyog,Bhaktapur,Private,2071
Anik Thangka Art,Bhaktapur,Private,2071
Sudikshaya Enterprises,Bhaktapur,Private,2071
Milijuli Dry Cleaners,Bhaktapur,Private,2071
Sindhu Copy Udyog,Bhaktapur,Private,2071
Binayak Bag Udhyog,Bhaktapur,Private,2071
Jay Guru Ganesh Krishi Farm,Bhaktapur,Private,2071
Sangita Housing Finishing,Bhaktapur,Private,2071
Hama Construction,Bhaktapur,Private,2071
D.Finder Architects,Bhaktapur,Private,2071
Bhaktapur  Health Concern,Bhaktapur,Private,2071
Business Point,Bhaktapur,Private,2071
Tamrakar Corporate Group,Bhaktapur,Private,2071
S.R.S.S. Investment Company,Bhaktapur,Private,2071
Paragan Pre Primary School Bhaktpur,Bhaktapur,Private,2071
Hotel Traditional,Bhaktapur,Private,2071
East Link Sub Money Transfer,Bhaktapur,Private,2071
Urja Foam Industries,Bhaktapur,Private,2071
Situ Trade and Construction,Bhaktapur,Private,2071
Yakti Ajima Trade Link,Bhaktapur,Private,2071
T.H.S. Suppliers,Bhaktapur,Private,2071
Nepas Consultancy,Bhaktapur,Private,2071
Mountain Multiple Consultancy,Bhaktapur,Private,2071
Taleju Banquet,Bhaktapur,Private,2071
Mata Tripura Devi Investment,Bhaktapur,Private,2071
Bhimeshwor Hardware & Suppliers Centre,Bhaktapur,Private,2071
Nepalaya Mt.Everest Zip Flyer,Bhaktapur,Private,2071
R.D.Furniture and Furnishing Centre,Bhaktapur,Private,2071
Sunshine Property Developers,Bhaktapur,Private,2071
Wise Choice International Academy,Bhaktapur,Private,2071
Divyashakti Dhuwani Sewa,Bhaktapur,Private,2071
Astraea Investment,Bhaktapur,Private,2071
Shikhar Deurali Poltry and Could Store,Bhaktapur,Private,2071
Divyashwori Kastha Tatha Furniture Udhyog,Bhaktapur,Private,2071
Bajra Brick & Tile Industries,Bhaktapur,Private,2071
Krishna Kalinchok Nirman Sewa,Bhaktapur,Private,2071
Balmiki Saichhaik Sewa,Bhaktapur,Private,2071
Kosheli Nepal,Bhaktapur,Private,2071
Dudhkoshi Garment Udhyog,Bhaktapur,Private,2071
Smart Aluminum and Hardware,Bhaktapur,Private,2071
Nawadurga Bangur Farm,Bhaktapur,Private,2071
One Roof Engineering Service,Bhaktapur,Private,2071
Dirghayu Traders,Bhaktapur,Private,2071
Sulav Enterprises,Bhaktapur,Private,2071
False Ceiling Point,Bhaktapur,Private,2071
Aarush Krishi Tatha Poultry Farm,Bhaktapur,Private,2071
Optic Product Suppliers,Bhaktapur,Private,2071
Sunrise Housing Investment,Bhaktapur,Private,2071
KAPADA AND CRAFTS,Bhaktapur,Private,2071
Club Desperado,Bhaktapur,Private,2071
Retech Offshore,Bhaktapur,Private,2071
B.R.B. Motor Corp,Bhaktapur,Private,2071
Fruit Wine Nepal,Bhaktapur,Private,2071
Shree Raj Ganesh Construction & Consultancy,Bhaktapur,Private,2071
Bhaktapur Paradise Hotel,Bhaktapur,Private,2071
hope himalayan care center,Bhaktapur,Non-Profit Distributing,2071
Dibyashwari Multi  Agro Farm,Bhaktapur,Private,2071
Satya Shakti Auto Workshop,Bhaktapur,Private,2071
Sana Consulting Services,Bhaktapur,Private,2071
Bishwoshanti Agarbatti Masala Tatha General,Bhaktapur,Private,2071
Sanothimi Prangarik Krishi Farm,Bhaktapur,Private,2071
H.B.Ghising Thanka Art  School,Bhaktapur,Private,2071
Kamala Devi Decorative,Bhaktapur,Private,2071
Vishak Publication,Bhaktapur,Private,2071
Drug Land,Bhaktapur,Private,2071
Shrestha Seeds,Bhaktapur,Private,2071
Balaji Multipurpose,Bhaktapur,Private,2071
Kribhani Jobs Nepal,Bhaktapur,Private,2071
Kathmandu United Divyajyoti Investment Company,Bhaktapur,Private,2071
Goodwill Agriculture Farm,Bhaktapur,Private,2071
Tathali Pango Matto Khani,Bhaktapur,Private,2071
Manju Baha,Bhaktapur,Private,2071
Lions Investment Company,Bhaktapur,Private,2071
Sahara International Investment,Bhaktapur,Private,2071
Dimension Interior,Bhaktapur,Private,2071
Alliance Interiors,Bhaktapur,Private,2071
Season Multi Agro Farm,Bhaktapur,Private,2071
Busybee technology,Bhaktapur,Private,2071
Furni Tech International,Bhaktapur,Private,2071
Yellowvation Engineering Consult,Bhaktapur,Private,2071
Social Mart,Bhaktapur,Private,2071
Jet Barna Housing,Bhaktapur,Private,2071
Nepal Lama Construction & Engineering,Bhaktapur,Private,2071
B. R. Housing & Propety Dealers,Bhaktapur,Private,2071
Himalaya Fiber Industries,Bhaktapur,Private,2071
Cyber tech,Bhaktapur,Private,2071
Probuild Engineering Consultancy and Training Center,Bhaktapur,Private,2071
Pabina Sub Money Transfer,Bhaktapur,Private,2071
Kinjal Trading Multiple,Bhaktapur,Private,2071
Chopuli Investment,Bhaktapur,Private,2071
My Space,Bhaktapur,Private,2071
D. C. Weavers,Bhaktapur,Private,2071
A. Three Enterprises,Bhaktapur,Private,2071
Mahendra Trading Concern,Bhaktapur,Private,2071
S.J. Agriculture Farm,Bhaktapur,Private,2071
Aganja and Sons constructions,Bhaktapur,Private,2071
Hari Om Namah Dairy and Pashu Farm,Bhaktapur,Private,2071
Shree Shubha Dental Care Centre,Bhaktapur,Private,2071
Dream World International Media,Bhaktapur,Private,2071
The Meat Factory,Bhaktapur,Private,2071
Poshan Enterprises and Suppliers,Bhaktapur,Private,2071
Sumitra Chandrakala Mai Krishi Farm,Bhaktapur,Private,2071
Champa Devi Krishi Farm,Bhaktapur,Private,2071
Sasto S.M.S,Bhaktapur,Private,2071
Active Agriculture Firm,Bhaktapur,Private,2071
Yosemite Tours And Travels,Bhaktapur,Private,2071
Voyage Nepal Treks Company,Bhaktapur,Private,2071
Bigisha Design And Construction,Bhaktapur,Private,2071
Nagarkot Organic Eco Farm House,Bhaktapur,Private,2071
Tongsung Kunda Thangka Art,Bhaktapur,Private,2071
Laliguras Lama Construction & Consultancy,Bhaktapur,Private,2071
Ashtanga Higher Secondary School,Bhaktapur,Private,2071
Baruwa Furniture & Suppliers,Bhaktapur,Private,2071
Peter Hess Academy Nepal,Bhaktapur,Private,2071
Imperial Rulz,Bhaktapur,Private,2071
Mili Medical & Diagnostic Center,Bhaktapur,Private,2071
Village Development Mulitpurpose Agro Farm,Bhaktapur,Private,2071
Sankhadhar Japanese Language School,Bhaktapur,Private,2071
Bhaktapur Motor Driving Institute,Bhaktapur,Private,2071
Bhumeshwor Suppliers,Bhaktapur,Private,2071
Logo Fashion Industries,Bhaktapur,Private,2071
J.P. Builders,Bhaktapur,Private,2071
Harpal Media,Bhaktapur,Private,2071
Bridge Technology System,Bhaktapur,Private,2071
Palanchok Bhagawati Industries,Bhaktapur,Private,2071
Duwakot Krishi Farm,Bhaktapur,Private,2071
Eak Tara Cow  & Agriculture Farming,Bhaktapur,Private,2071
Shivam Dairy,Bhaktapur,Private,2071
B.S.S. Handicraft,Bhaktapur,Private,2071
Satya Shiva Export Import,Bhaktapur,Private,2071
Khiji Kanchha Krishi Farm,Bhaktapur,Private,2071
Buddha Nirvana Thangka Art Gallery,Bhaktapur,Private,2071
Laseter Language Training Center,Bhaktapur,Private,2071
Kavre Milk Agro,Bhaktapur,Private,2071
Sumsher Travels and Tours,Bhaktapur,Private,2071
Padmasambhav Thangka And Buddha Chitta Mala,Bhaktapur,Private,2071
R.L. Handicraft,Bhaktapur,Private,2071
Mahili Bhagawoti Nilbarahi Property,Bhaktapur,Private,2071
Northstar Engineering Company,Bhaktapur,Private,2071
Kamakhya Devi Krishi Farm,Bhaktapur,Private,2071
S.B. & Sons Agriculture,Bhaktapur,Private,2071
Sujal Krishi Tatha Pashupalan Farm,Bhaktapur,Private,2071
Buddha Buzz Event,Bhaktapur,Private,2071
Royal Agro,Bhaktapur,Private,2071
Scholar Educational Institute,Bhaktapur,Private,2071
Bishwokarma Aluminium,Bhaktapur,Private,2071
Ashtanga Education,Bhaktapur,Private,2071
Dibeaswori Dairy And Krishi Farm,Bhaktapur,Private,2071
Inter Globe Investment,Bhaktapur,Private,2071
Smart Super Concern,Bhaktapur,Private,2071
