ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
Bageshwori Dignostic Center,Banke,Private,2069
Monem Nepal,Banke,Private,2069
Western Business Group,Banke,Private,2069
Chisapani Cable T.V.,Banke,Private,2069
Bageshori T.V. and Media,Banke,Private,2069
Educe Publication and  Distributors,Banke,Private,2069
West Zone Science and Management College,Banke,Private,2069
Mid West Agriculture and Animal Husbandary Development Service,Banke,Private,2069
Ganapati Hardwares,Banke,Private,2069
Yashoda Hospital,Banke,Private,2069
Hotel Royal Banke,Banke,Private,2069
Thapa Herbal Concern,Banke,Private,2069
Samragyee Construction,Banke,Private,2069
Siddharth Health & Educational Academy,Banke,Private,2069
Deep Jyoti Bright Hostel Kohalpur,Banke,Private,2069
Deep Jyoti Golden Hostel & Child Care Center,Banke,Private,2069
Om Bageshwari Investment Company,Banke,Private,2069
Gayatri Sewa Kendra and Research Center,Banke,Private,2069
Gyan Utsav English School,Bara,Private,2069
Sana Kisan Shikshya Sadan,Bara,Private,2069
Bright Future English Boarding School Bara,Bara,Private,2069
National Veterinary Hospital and Research Training Centre,Bara,Private,2069
Paras Life Care Hospital,Bara,Private,2069
Katwashi Mai Popular Academy,Bara,Private,2069
Himalayan Menpower Training Center,Bara,Private,2069
Gadhimai College of Medical Science,Bara,Private,2069
Gyan Batika Institute of Technical & Medical Science,Bara,Private,2069
Kalaiya Institute of Medical Science & Technology,Bara,Private,2069
Bright Land Technical Institute,Bara,Private,2069
Aadarsha College of Technical Education,Bara,Private,2069
Bara Nursing College,Bara,Private,2069
Gadhimai Technical College,Bara,Private,2069
Tamagadhi Investment Company,Bara,Private,2069
Gadhimai College of Nursing and Technology,Bara,Private,2069
Chitrans Travel & Tours,Bara,Private,2069
New Suraj Academy English Boarding School,Bara,Private,2069
G. & G. Food Industries,Bara,Private,2069
Gyanodaya College of Health Science,Bara,Private,2069
Yashoda Dairy,Bara,Private,2069
Yadav Supplier,Bara,Private,2069
Siya Memorial Technical Institute,Bara,Private,2069
Pragya College of Engineering And Technology,Bara,Private,2069
New Aastha God Gift English Boarding School,Bara,Private,2069
Shiksha Dip English Boarding School Bara,Bara,Private,2069
Mahabir Overseas,Bara,Private,2069
Jitpur Dental Sewa,Bara,Private,2069
Narayani Media,Bara,Private,2069
Adarsh Byabasayik Paramarsh Tatha Taalim Kendra,Bara,Private,2069
All Sufia College of Medical Sciences,Bara,Private,2069
Haraiya Cable,Bara,Private,2069
K.P. Multimedia,Bara,Private,2069
Suhani English Boarding School,Bara,Private,2069
Jeevan Jyoti Dental Care Center,Bara,Private,2069
Fastrack Cable Media,Bara,Private,2069
Sunlight English Boarding School Bara,Bara,Private,2069
Supreme Vet Pharmaceuticals,Bara,Private,2069
Dumarwana Polyclinic,Bara,Private,2069
Dohari Majhauliya English Boarding School,Bara,Private,2069
Shree Narhi Bal Jyoti English Boarding School,Bara,Private,2069
Shree Umjan Bal Mandir English Boarding School,Bara,Private,2069
Om Herbs Production,Bara,Private,2069
Shree Sagarmatha English Boarding School Bara,Bara,Private,2069
Bara Distillery,Bara,Private,2069
Sagarmatha English Boarding School Haraiya,Bara,Private,2069
Suresh Das Academy,Bara,Private,2069
Subhakamana Cable Net,Bara,Private,2069
Bidhya Baba English Boarding School Bara,Bara,Private,2069
Bara Moonlight English Boarding School,Bara,Private,2069
Naitik Gyan Jyoti English Boarding School,Bara,Private,2069
Gurukul Academy English Boarding School Bara,Bara,Private,2069
Bara Nurshing Home,Bara,Private,2069
Sanding Food Products,Bara,Private,2069
Current English Boarding School Bara,Bara,Private,2069
Himalayan Food International,Bara,Private,2069
Advance Nutritions,Bara,Private,2069
Ratanpuri Holy Angels English Boarding School,Bara,Private,2069
Sahakarya Laghu Uddhyam Byabasaya Tatha Paramarsha Kendra,Bara,Private,2069
Bara Global English Medium School,Bara,Private,2069
Path Times Media Corporation,Bara,Private,2069
Simara City Hospital,Bara,Private,2069
Terai Public School,Bara,Private,2069
Shaktyashwor Cable T.V. Network,Bara,Private,2069
G.A.R.J. Trading,Bara,Private,2069
Prasauni Motisar Cable Net,Bara,Private,2069
Prabhu Cable Network,Bara,Private,2069
Gyan Divya English Boarding School Bara,Bara,Private,2069
R.K. English Boarding School,Bara,Private,2069
Padma Jyoti Vidya Sadan,Bardiya,Private,2069
Prashant Polyclinic,Bardiya,Private,2069
Deuti Bajyai Nirman Sewa,Bardiya,Private,2069
Wild Track Adventure,Bardiya,Private,2069
Skill Provider & Creation of Employment Nepal,Bardiya,Private,2069
Bageshwori Academic & Technology Institute,Bardiya,Private,2069
Babai Technical College,Bardiya,Private,2069
Bardiya Tiger Resort,Bardiya,Private,2069
Veri Seema Construction Company,Bardiya,Private,2069
Thakurbaba Aspatal Pvt.Ltd,Bardiya,Private,2069
Parimarga,Bhaktapur,Private,2069
Nagarik Swasthya Sewa Foundation,Bhaktapur,Non-Profit Distributing,2069
Sand & Aggregate Mall,Bhaktapur,Private,2069
Mayur Masala Udhyog,Bhaktapur,Private,2069
Bibidh Business Service Company,Bhaktapur,Private,2069
Swosthani Mata Furniture Suppliers and Saw:Mill,Bhaktapur,Private,2069
Design Station Architects & Planners,Bhaktapur,Private,2069
Ceramic Enginering Consultancy,Bhaktapur,Private,2069
Sameer Mainali Production,Bhaktapur,Private,2069
Red Panda Tobaco Company,Bhaktapur,Private,2069
Singhadurbar.com,Bhaktapur,Private,2069
Fuision Imaging,Bhaktapur,Private,2069
Angel Horse Stable,Bhaktapur,Private,2069
Zest Event Management,Bhaktapur,Private,2069
Demand Trade Link,Bhaktapur,Private,2069
R.R. Infrastructure Development Associates,Bhaktapur,Private,2069
Aaryanshu Oral Dental Clinic,Bhaktapur,Private,2069
Akriti Opthalmic,Bhaktapur,Private,2069
Icon Solar Company,Bhaktapur,Private,2069
R.K. Traders and Suppliers,Bhaktapur,Private,2069
L.P.G. Trading,Bhaktapur,Private,2069
Sahayogi Oral Dental Care,Bhaktapur,Private,2069
Run Shoes Industries,Bhaktapur,Private,2069
Hotel Purbeli Sewaro,Bhaktapur,Private,2069
Mero Krishi Farm,Bhaktapur,Private,2069
Sapnil Aakankshya Production,Bhaktapur,Private,2069
Om Ganesh Gas Traders,Bhaktapur,Private,2069
Style and Structure Company,Bhaktapur,Private,2069
Sirjanshil Bahuuddeshya Krishi Firm,Bhaktapur,Private,2069
A Yons Fashion,Bhaktapur,Private,2069
Hallelujah Grill Workshop,Bhaktapur,Private,2069
Chanakya International Education Foundation,Bhaktapur,Private,2069
Baidya Guru Badan Tamang Jholamu Jadibuti Aushadhi Center,Bhaktapur,Private,2069
Ichchhakamana Beverage,Bhaktapur,Private,2069
Sujal Cafe & Ghyampedanda Resort,Bhaktapur,Private,2069
Tomed-Sol,Bhaktapur,Private,2069
Perspective Engineering College,Bhaktapur,Private,2069
Aashra Entertainment,Bhaktapur,Private,2069
Lighthouse Language Trainning centre  Pvt.Ltd.,Bhaktapur,Private,2069
Land Mark Academy School of Technical Excellence,Bhaktapur,Private,2069
Araniko Technical College,Bhaktapur,Private,2069
S.L. Technical College,Bhaktapur,Private,2069
Aashapuri Briddhashram Kendra,Bhaktapur,Private,2069
Anuradha Furniture Udhyog,Bhaktapur,Private,2069
Sanvi Construction,Bhaktapur,Private,2069
Kasin Educational Academy,Bhaktapur,Private,2069
Silver Mountain International,Bhaktapur,Private,2069
Desh Publication,Bhaktapur,Private,2069
Nepa Exhibition & Equipment,Bhaktapur,Private,2069
Beyond School of Social Engineering,Bhaktapur,Private,2069
Om Mantra Advertising Service Nepal,Bhaktapur,Private,2069
Rinchhen Sabun Udhyog,Bhaktapur,Private,2069
Institute of Technology Research & Development,Bhaktapur,Private,2069
Sanu Pharma Ultrasound Clinic,Bhaktapur,Private,2069
Our Transmit & Training,Bhaktapur,Private,2069
Regmi & Sons Export Import,Bhaktapur,Private,2069
Farmer Planet,Bhaktapur,Private,2069
Ratna Giri Resort,Bhaktapur,Private,2069
Rajarshi Gurukul,Bhaktapur,Private,2069
Solution Tech,Bhaktapur,Private,2069
Connection Shoes,Bhaktapur,Private,2069
Seed Land Nepal,Bhaktapur,Private,2069
Chhen Agriculture Farming,Bhaktapur,Private,2069
Diksha Technical Foundation,Bhaktapur,Private,2069
Rajesh Traders And Construction,Bhaktapur,Private,2069
Janata Education Network,Bhaktapur,Private,2069
Happy Trails Nepal,Bhaktapur,Private,2069
City  Park View Resort,Bhaktapur,Private,2069
Sadrishya Pix.,Bhaktapur,Private,2069
Life Time Nepal Treks & Tours,Bhaktapur,Private,2069
Photography Hub,Bhaktapur,Private,2069
Dakshin Barahi Swasthya Clinic,Bhaktapur,Private,2069
Nepal Photo Sansar,Bhaktapur,Private,2069
Magarati Group of Media Marketing & Production,Bhaktapur,Private,2069
Applet I.T. Solution,Bhaktapur,Private,2069
Tulsi Krishi Farm,Bhaktapur,Private,2069
Vibes Nepal,Bhaktapur,Private,2069
Asian Star Technical Education & Research Center,Bhaktapur,Private,2069
Life Base International,Bhaktapur,Private,2069
Agradoot Enterprises,Bhaktapur,Private,2069
Advance Family Group of Company,Bhaktapur,Private,2069
Kaushaltar Institute of Technical & Management Studies & Research,Bhaktapur,Private,2069
Nepal Institute of Engineering,Bhaktapur,Private,2069
Khwapa Express and Logistics,Bhaktapur,Private,2069
K.T.M. Business Group,Bhaktapur,Private,2069
Bhindhyo Equipment,Bhaktapur,Private,2069
En. Geo. Global,Bhaktapur,Private,2069
Source Taggers,Bhaktapur,Private,2069
Pudantu Holidays,Bhaktapur,Private,2069
Dalpun Crafts,Bhaktapur,Private,2069
Chahana Agriculture,Bhaktapur,Private,2069
Divya Dristi Nirman Sewa,Bhaktapur,Private,2069
Koju Engineering and Builders,Bhaktapur,Private,2069
S. Baraha Electronics,Bhaktapur,Private,2069
Welcome Banquet,Bhaktapur,Private,2069
Dr. Koju Polyclinic,Bhaktapur,Private,2069
Karitwa Films,Bhaktapur,Private,2069
Sweet Home Bhaktapur,Bhaktapur,Private,2069
Easy Poultry Farm,Bhaktapur,Private,2069
Feshno Craft Nepal,Bhaktapur,Private,2069
N.B. Infotech,Bhaktapur,Private,2069
K.S.M. Engineering Consultancy,Bhaktapur,Private,2069
Our Solution,Bhaktapur,Private,2069
Dibyashwari Designers Associates,Bhaktapur,Private,2069
Bizz U.K. Nepal Educational Consultancy,Bhaktapur,Private,2069
Shabdahar Creations,Bhaktapur,Private,2069
Simrik Dental Clinic,Bhaktapur,Private,2069
Suwal Poultry,Bhaktapur,Private,2069
Sky Line Architects,Bhaktapur,Private,2069
Temple Hill Resort,Bhaktapur,Private,2069
Sujal Entertainment,Bhaktapur,Private,2069
D.B.S. International,Bhaktapur,Private,2069
Sai Agriculture Farms,Bhaktapur,Private,2069
Aayu Grow Nepal,Bhaktapur,Private,2069
info dot com,Bhaktapur,Private,2069
Shree Ganesh Aluminium Enterprises,Bhaktapur,Private,2069
Indreni Rugs,Bhaktapur,Private,2069
Bade Auto Traders and Suppliers,Bhaktapur,Private,2069
Rising Nepal International Engineering Consultancy,Bhaktapur,Private,2069
Garisankar Rolwaling Engineering Consultancy,Bhaktapur,Private,2069
Likhubeni Engineering Works,Bhaktapur,Private,2069
Garima International Design Associates Nepal,Bhaktapur,Private,2069
Gurkha Valley Export,Bhaktapur,Private,2069
Dental Art,Bhaktapur,Private,2069
Nandikeshwor Bottle Blowing,Bhaktapur,Private,2069
Himali Agro Product,Bhaktapur,Private,2069
Namaste Khwopa Television Network,Bhaktapur,Private,2069
Right Dental Care,Bhaktapur,Private,2069
Namaste Exim,Bhaktapur,Private,2069
Shuva Laxmi International,Bhaktapur,Private,2069
United Infinite Tech.,Bhaktapur,Private,2069
Beginers Learning Education Foundation,Bhaktapur,Private,2069
X-Four Security Services,Bhaktapur,Private,2069
Tinpiple Nirman Samagri Suppliers,Bhaktapur,Private,2069
Piny Construction,Bhaktapur,Private,2069
Chhirling Hydro,Bhaktapur,Private,2069
Bhaktapur Heart & Diabetic Centre,Bhaktapur,Private,2069
Holiland Fast Food Restaurant,Bhaktapur,Private,2069
Guni Company,Bhaktapur,Private,2069
K.L. Construction,Bhaktapur,Private,2069
Jagadishwor Housing,Bhaktapur,Private,2069
Kriti Clinic,Bhaktapur,Private,2069
Quality & Comfort Tex Apparels,Bhaktapur,Private,2069
Goodwill Creative Vision Media,Bhaktapur,Private,2069
Phukang Enterprises,Bhaktapur,Private,2069
Om Aashutosh Suppliers,Bhaktapur,Private,2069
All State Beverage,Bhaktapur,Private,2069
Shiva Darshan Cablecar,Bhaktapur,Private,2069
Tripura Enterprises,Bhaktapur,Private,2069
Trisuma Trade,Bhaktapur,Private,2069
Tathya Tathyanka Prakashan,Bhaktapur,Private,2069
Three Buds From the Mountains Nepal,Bhaktapur,Private,2069
Shree Happy Crayons School,Bhaktapur,Private,2069
Summus Construction Company,Bhaktapur,Private,2069
Nepal Yoga Retreat Center,Bhaktapur,Private,2069
D.M.S. Group,Bhaktapur,Private,2069
Natural Investment,Bhaktapur,Private,2069
Pabitra Laxmi Foods Products,Bhaktapur,Private,2069
Royal Dynasty Village Resort,Bhaktapur,Private,2069
One Design,Bhaktapur,Private,2069
Himalayan Ultimate Trekking Nepal,Bhaktapur,Private,2069
Global Trip Arranger Treks and Tours,Bhaktapur,Private,2069
Diwas Petroleum,Bhaktapur,Private,2069
Chainlink Engineering,Bhaktapur,Private,2069
Suryodaya Fashion,Bhaktapur,Private,2069
Muga and Company,Bhaktapur,Private,2069
Himalaya Killa,Bhaktapur,Private,2069
Narsinha Auto Parts,Bhaktapur,Private,2069
Kanika Agriculture Farm,Bhaktapur,Private,2069
Dilligent Engineers,Bhaktapur,Private,2069
Nilgiri Agro Product & Suppliers,Bhaktapur,Private,2069
Kalpabrichya Investment,Bhaktapur,Private,2069
Quick Digital Colour Lab & Photo Studio,Bhaktapur,Private,2069
F. One Webs,Bhaktapur,Private,2069
Rajarshi Energy,Bhaktapur,Private,2069
National Institute of Engineering And Management,Bhaktapur,Private,2069
Zero Gravity Technologies,Bhaktapur,Private,2069
Himalayan Raiders Group,Bhaktapur,Private,2069
Durga Sai Poly Industries,Bhaktapur,Private,2069
Jaya Hanuman Hardware,Bhaktapur,Private,2069
Rayana Builders,Bhaktapur,Private,2069
Spices Hotel & Restaurant,Bhaktapur,Private,2069
Supreme Group Pvt.Ltd,Bhaktapur,Private,2069
Everest International News Agency,Bhaktapur,Non-Profit Distributing,2069
Neo Premier Education  Network,Bhaktapur,Private,2069
Passe Picture,Bhaktapur,Private,2069
Putali Export Import,Bhaktapur,Private,2069
Madhyapur Diagnostic Center,Bhaktapur,Private,2069
Siddhartha Marble & Sanitory,Bhaktapur,Private,2069
Adhunik Dyeing & Washing,Bhaktapur,Private,2069
Dhulikhel Bahu-uddesiya Company,Bhaktapur,Private,2069
Writing nepal,Bhaktapur,Private,2069
Unique Support and Consultancy,Bhaktapur,Private,2069
Gurans Medicine Distributors,Bhaktapur,Private,2069
Jaya Bajarangabali Hardware Centre,Bhaktapur,Private,2069
Bluebell Cosmetic Suppliers,Bhaktapur,Private,2069
Multi-Transformational International Center,Bhaktapur,Non-Profit Distributing,2069
Engineering Paramarsha Kendra,Bhaktapur,Private,2069
Prime Job Placement Company,Bhaktapur,Private,2069
Dharmaraj Import and Export,Bhaktapur,Private,2069
Our Press,Bhaktapur,Private,2069
Supreme Barahi Agriculture Farm,Bhaktapur,Private,2069
Shree Ganesh Hardware Suppliers,Bhaktapur,Private,2069
Barmajhiya Pashu Palan Farm,Bhaktapur,Private,2069
The Wheels,Bhaktapur,Private,2069
Sindu Girls Hostel,Bhaktapur,Private,2069
Dream Solution,Bhaktapur,Private,2069
Care Kinder World,Bhaktapur,Private,2069
Dharma Center,Bhaktapur,Private,2069
I.T. Revolution,Bhaktapur,Private,2069
D.E.C. Consortium,Bhaktapur,Private,2069
Thanka Art Foundation,Bhaktapur,Private,2069
Himalayan Discovery Motorcycle Adventures,Bhaktapur,Private,2069
Dreamland Media,Bhaktapur,Private,2069
Swarnim Media Business,Bhaktapur,Private,2069
Jugal Security Service,Bhaktapur,Private,2069
Sambridhi Education Foundation,Bhaktapur,Private,2069
Everest Mountain Hills Product,Bhaktapur,Private,2069
Semantika,Bhaktapur,Private,2069
Aadesh Enterprises,Bhaktapur,Private,2069
Ushma Agricultural Production and Suppliers,Bhaktapur,Private,2069
Lajawati Music,Bhaktapur,Private,2069
Ground Zero Hair Studio,Bhaktapur,Private,2069
Tuwacho Associates,Bhaktapur,Private,2069
Amitav Buddha Thangka Center,Bhaktapur,Private,2069
Supras Engineering Consult,Bhaktapur,Private,2069
Red house resort,Bhaktapur,Private,2069
Manaslu Engineering Solution,Bhaktapur,Private,2069
Pioneer Bhaktapur Education Foundation and Research Centre,Bhaktapur,Private,2069
E. & M. Nepal,Bhaktapur,Private,2069
Bhaktapur Agriculture Farm,Bhaktapur,Private,2069
Cosy Home,Bhaktapur,Private,2069
Changu Nirman Sewa,Bhaktapur,Private,2069
Ratnabhumi Suppliers,Bhaktapur,Private,2069
The Tamang Historical Thanka Art School,Bhaktapur,Private,2069
S.K.T. Nepal,Bhaktapur,Private,2069
Subhadra Panchakanya Agriculture Firm,Bhojpur,Private,2069
Sidhhakali Bhojpur Aspatal,Bhojpur,Private,2069
Dingla Cable Network,Bhojpur,Private,2069
Sayami Information and Communication Technology Solution,Bhojpur,Private,2069
Eastern Kagaj Udhyog,Bhojpur,Private,2069
Bhakta - Ishwari Sub Money Transfer,Bhojpur,Private,2069
Bhakta-Ishwari Pashupalan Tatha Krishi Farm,Bhojpur,Private,2069
Needs,Chitwan,Private,2069
Chitawan Tray & Packaging Industries,Chitwan,Private,2069
Narayani LIvestock Farm,Chitwan,Private,2069
K.T.B. Advertising Agency and Media Service,Chitwan,Private,2069
Chanauli General practice polyclinic,Chitwan,Private,2069
Kalyaneshwor COnstruction & Suppliers,Chitwan,Private,2069
Shrestha Suppliers & Solutions,Chitwan,Private,2069
Daunne Poultry Farm,Chitwan,Private,2069
Delta International Education,Chitwan,Private,2069
Kalash Engineering College,Chitwan,Private,2069
Sadiksha Auto Engineering Workshop,Chitwan,Private,2069
Suragya Investment Company,Chitwan,Private,2069
Bhumika Agriculture & Livestock Farm,Chitwan,Private,2069
Sauraha Eco Village Resort,Chitwan,Private,2069
Chitwan Model Management College,Chitwan,Private,2069
Bharatpur Garden Resort Hotel,Chitwan,Private,2069
Ranbaxy Medicine Distributors,Chitwan,Private,2069
Ekata Multi Nepal,Chitwan,Private,2069
Advance Multiple College,Chitwan,Private,2069
Aashirbada Auto Mobiles,Chitwan,Private,2069
Center Trading,Chitwan,Private,2069
Jaya Buddha Aspatal Chitwan,Chitwan,Private,2069
J.R. Chaudhari & Son Traders,Chitwan,Private,2069
Sapana Village Social Impact,Chitwan,Non-Profit Distributing,2069
U.G. International,Chitwan,Private,2069
Charak Ayurved Poly Clinic Tatha Panchankarma,Chitwan,Private,2069
Manakamana Diagnostic and Imaging Center,Chitwan,Private,2069
Hans Manoranjan Kendra,Chitwan,Private,2069
Great Vision Surgicare,Chitwan,Private,2069
Uddhyami Poultry Suppliers,Chitwan,Private,2069
Narayani Fast Motor Boat & Beach Restaurant,Chitwan,Private,2069
Greenwich Academy Chitawan,Chitwan,Private,2069
Green Academy,Chitwan,Private,2069
Maskey Consultancy Services,Chitwan,Private,2069
Creative Technial College,Chitwan,Private,2069
International School of Management & Technology Chitwan,Chitwan,Private,2069
Lotus Bakery,Chitwan,Private,2069
Hemburg International Education,Chitwan,Private,2069
Bharatpur Central Hospital,Chitwan,Private,2069
Achal Engineering and Technical College,Chitwan,Private,2069
Great International School of Science & Technology,Chitwan,Private,2069
Chitwan Agro & Livestock,Chitwan,Private,2069
Bhrikuti Technical College,Chitwan,Private,2069
Muktinath Pani Prashodhan Tatha Beverage Udhyog,Chitwan,Private,2069
Mega Network Education,Chitwan,Private,2069
Global Agro Product,Chitwan,Private,2069
Sun Chemical Industries,Chitwan,Private,2069
Namaste Graphics & Advertising,Chitwan,Private,2069
Maulik International,Chitwan,Private,2069
Fast Cash Investment,Chitwan,Private,2069
United Distillers,Chitwan,Private,2069
River Park International Club Resort,Chitwan,Private,2069
Sauraha Bamboo Cottage,Chitwan,Private,2069
Kalinchowk Bhagawati Krishi Tatha Pashu Sewa Prabardan Byabasayik Kendra,Chitwan,Private,2069
