ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
Kasisha Traders,Kathmandu,Private,2067
Him Shikhar & High Himal Construction,Kavrepalanchowk,Private,2067
South Asian Leather Industries,Morang,Private,2067
Dang Publication,Dang,Private,2067
Aagantuk Travels And Tours,Kathmandu,Private,2067
North America & European Education Consultancy,Kathmandu,Private,2067
Century Commercial Bank,Kathmandu,Public,2067
M.R..G. International and Consultancy,Kathmandu,Private,2067
Alta Graphics Priniting Press,Kathmandu,Private,2067
Maharishi Paragliding And Beluning,Kaski,Private,2067
R.P. Employment Consultancy,Kathmandu,Private,2067
Haman Investment Company,Kaski,Private,2067
Kadariya Panchakanya Real Estate,Kathmandu,Private,2067
Megha Export Import,Lalitpur,Private,2067
Desert Snowland Hydropower,Lalitpur,Private,2067
Future Power,Lalitpur,Private,2067
House of Fashion Design and Event Management,Kathmandu,Private,2067
Supersonic Suppliers,Lalitpur,Private,2067
Rasha Trade Commercial,Lalitpur,Private,2067
Iconic Investment,Kathmandu,Private,2067
Prime Medical Accessories,Kathmandu,Private,2067
Gautam Buddha Educational Academy Dhanusha,Dhanusha,Private,2067
Inter Continental Expo and Event Management Company,Kathmandu,Private,2067
M. M. Hospital,Siraha,Private,2067
Shree M. Suppliers,Nawalparasi,Private,2067
Experience American Education,Kathmandu,Private,2067
Integrated Liquors,Kathmandu,Private,2067
Ichangu Narayan Trade Links,Kathmandu,Private,2067
Aash Music Company,Kathmandu,Private,2067
Blue Wave Edu. Care,Kathmandu,Private,2067
Namuna English Boarding School Okhaldhunga,Okhaldhunga,Private,2067
Sustain Advertising,Kathmandu,Private,2067
Imperial Construction,Kathmandu,Private,2067
Om Gyan Jyoti English School Ramechhap,Ramechhap,Private,2067
Kantipur Multi Technical Institute,Kathmandu,Private,2067
Century Printing & Publishing Nepal,Kathmandu,Private,2067
Mandap education foundation,Kathmandu,Private,2067
Print Spot,Kathmandu,Private,2067
Creative Nepali Product Shop,Kathmandu,Private,2067
Hotel Peace Zone,Kathmandu,Private,2067
Culture Adventure Trekking,Kathmandu,Private,2067
Global Driving Training School & Workshop,Kaski,Private,2067
Pashupati English Boarding School Bhojpur,Bhojpur,Private,2067
Tangent International Education,Rupandehi,Private,2067
Palpasa Beverage,Lalitpur,Private,2067
Makhamali Tours & Travels,Syangja,Private,2067
Footprints Nepal Travels & Tours,Kathmandu,Private,2067
Seimens Hydro Engineering & Energy Products,Baglung,Private,2067
Pratik Pharmacy,Lalitpur,Private,2067
After School Recreation & Education Centre,Lalitpur,Private,2067
Shine Overseas Consultancy,Morang,Private,2067
Future Fix International Investment,Kathmandu,Private,2067
Stars  Cargo,Kathmandu,Private,2067
Saipal English Medium Aawasiya School Humla,Humla,Private,2067
Quantum Excel,Kathmandu,Private,2067
Sukuna Samudayik Hospital,Morang,Private,2067
T.R.S Travel and Tours,Kathmandu,Private,2067
Saharin Construction,Kathmandu,Private,2067
Standard Tourism World & Travels,Kathmandu,Private,2067
Everest Peak I.T.,Kathmandu,Private,2067
Newzealand Natural Nepal,Kathmandu,Private,2067
Dhauvadel Traders and Golmadevi Hatchery,Kavrepalanchowk,Private,2067
Oriental Nirman Company,Kathmandu,Private,2067
Aayusha Nirman Company,Kathmandu,Private,2067
Marcopolo Construction Company,Kathmandu,Private,2067
Hotel Icon,Kathmandu,Private,2067
Manaslu Bikas Bank,Gorkha,Public,2067
Chomolongma Developers Group,Kathmandu,Private,2067
Golden Arch Mineral And Herbal,Kathmandu,Private,2067
Aastha International Supplier Center,Jhapa,Private,2067
Mimosa Overseas,Kathmandu,Private,2067
Roshani Employment Link Service,Kathmandu,Private,2067
Rajesh Concern,Kathmandu,Private,2067
Advisory Centre For International Education,Lalitpur,Private,2067
Upasana Party Palace,Kathmandu,Private,2067
Kalashaini Modern English School,Baitadi,Private,2067
Eastern Solution,Kathmandu,Private,2067
Phoenix Foodles,Rupandehi,Private,2067
Saturn Computer Traders,Kathmandu,Private,2067
Wonderland Education Consultancy,Lalitpur,Private,2067
Logic International Technology,Kathmandu,Private,2067
Bidhanika Handsome & Beauty Parlour,Kathmandu,Private,2067
Yana Management & Services,Kathmandu,Private,2067
Asus Softech Development,Lalitpur,Private,2067
National Technology Center,Kathmandu,Private,2067
Tej Bhawan Karaoke Restaurant,Kathmandu,Private,2067
Sherpa Foods Industries,Kathmandu,Private,2067
Holiday Cyber Cafe,Kathmandu,Private,2067
Pranjal & Brothers Enterprises,Kathmandu,Private,2067
T. Cube Supports,Lalitpur,Private,2067
Upper Solu Hydro Electric Company,Kathmandu,Public,2067
Rajendra Sharda Infrastucture Construction Company,Lalitpur,Private,2067
Guide Map International,Kathmandu,Private,2067
Sea Bridge Orientation Training & Research Centre,Lalitpur,Private,2067
Grace International Medical Institute,Chitwan,Private,2067
Upper Aankhu Hydropower Company,Kathmandu,Private,2067
Satyadeva Concrete Udhyog,Rupandehi,Private,2067
Indreni Crusher Udhyog,Rupandehi,Private,2067
Karnali Transmission Company,Lalitpur,Private,2067
Marsyangdi Transmission Company,Lalitpur,Private,2067
Shine Banquet,Kathmandu,Private,2067
Tamang Driving Training Center,Kathmandu,Private,2067
Freeway Nepal Tours and Travels,Lalitpur,Private,2067
Smith  Trek & Expedition,Kaski,Private,2067
Basantapur Jeans Lounge & Bar,Kathmandu,Private,2067
Yuna Enterprises,Kathmandu,Private,2067
Development Society,Syangja,Non-Profit Distributing,2067
Sauriz General Trading,District not known,Private,2067
Pathivara Hydropower,Kathmandu,Private,2067
Ethical Eco Foods,Kathmandu,Private,2067
Professional Accounting Pathshala,Kathmandu,Private,2067
Jalkanya Devi Agro Forestry Industries,Jhapa,Private,2067
Wood Bridge Marketing and Company,Kathmandu,Private,2067
N.P. Surgical Suppliers,Lalitpur,Private,2067
Tokyo Educational Consultancy,Kathmandu,Private,2067
Active Domestic Worker Consultancy,Kathmandu,Private,2067
Prithvi Aawash Company,Kathmandu,Private,2067
Bama Investment & Securities,Kaski,Private,2067
Purnima Auto works,Kathmandu,Private,2067
Cambridge Publication,Kathmandu,Private,2067
Ayoki Fabricon Nepal,Syangja,Private,2067
Jaljala Himalayan Herbal Company,Kathmandu,Private,2067
Deluxe Construction,Kaski,Private,2067
Samadhan Enterprises,Kathmandu,Private,2067
Dhanush Travels & Tours,Siraha,Private,2067
Gena Oil & Company,Mahottari,Private,2067
Sahara Legal Service,Kathmandu,Private,2067
Mount Dhaulagiri Commodity Trading,Baglung,Private,2067
Ghorahi Vidyut Company,Kathmandu,Private,2067
Nagarik Enterprises & Multipurpose,Kathmandu,Private,2067
Krishna & Paudyal Trading,Kathmandu,Private,2067
Mahakali Construction Company,Dhading,Private,2067
Maula Kalika Enterprises,Tanahun,Private,2067
Paluwa Trading,Kathmandu,Private,2067
Inox Department Store,Lalitpur,Private,2067
Boundary Less Marketing & Engineering Solution,Lalitpur,Private,2067
Vairochana Thanka House,Kathmandu,Private,2067
Mystic Samrin Travels & Trekking,Kathmandu,Private,2067
Indreni Interior Designer,Kathmandu,Private,2067
G.A.C. Cargo & Courier Service,Kathmandu,Private,2067
Nemwang Investment & Developers,Kathmandu,Private,2067
Lohan The Fashion Boutique,Kathmandu,Private,2067
Positive Vibes,Kathmandu,Private,2067
Aalap Music Recording Studio,Kathmandu,Private,2067
Nas International,Kathmandu,Private,2067
K.V.H.S.S. Management Company,Kathmandu,Private,2067
Paradise Builders,Lalitpur,Private,2067
Diamond Arch-Way Trading,Kathmandu,Private,2067
Bhaktapur Aayurveda Sewa Kendra Company,Bhaktapur,Private,2067
Standard Supply & Construction,Kathmandu,Private,2067
Sampada Health Care,Kathmandu,Private,2067
Sampada Swarojagar,Kathmandu,Private,2067
Expose Nepal Dot Com,Kathmandu,Private,2067
Sakar Investment Company,Kathmandu,Private,2067
Creation Sound,Kathmandu,Private,2067
Dynamic Printing Solution & Publication,Kathmandu,Private,2067
Kohinoor Portfolio Investment,Syangja,Private,2067
Blaze Mountain Travel & Tours,Kathmandu,Private,2067
Jingle Restaurant & Bar,Kathmandu,Private,2067
C. And T. Investment,Kathmandu,Private,2067
Kaski Poultry,Kaski,Private,2067
Plan Investment,Kathmandu,Private,2067
Gunjan and Kusum Films,Kathmandu,Private,2067
City Express Trading,Kathmandu,Private,2067
Gorge Publication House,Syangja,Private,2067
Star Hospital,Lalitpur,Public,2067
T.G. Enterprises,Lalitpur,Private,2067
Clinic Oveseas,Kathmandu,Private,2067
Diyo Yuva Bikas,Dhankuta,Private,2067
S. Cubes,Kathmandu,Private,2067
Aurora Business Enterprises,Kathmandu,Private,2067
Gaukhuri Cable Prasaran Company,Terhathum,Private,2067
Winsome Exim,Kathmandu,Private,2067
Map Enterpreneurs,Kathmandu,Private,2067
Panchase Construction,Kaski,Private,2067
Siddhartha Institute of Medical Technology,Palpa,Private,2067
C.G. Solar,Lalitpur,Private,2067
Pukar Foundation,Kathmandu,Non-Profit Distributing,2067
Future Dream Boarding School Gorkha,Gorkha,Private,2067
Emil Trading,Kathmandu,Private,2067
Digit Computer Center & Cyber Communication,Kathmandu,Private,2067
Unite Banepa Trading & Investment,District not known,Private,2067
Rainbow College Of Science and Technology,Lalitpur,Private,2067
BusinessConsultants Incorporation,Kathmandu,Private,2067
Zoom Business Hub,Syangja,Private,2067
Impulse International Institute,Kaski,Private,2067
Aakash Job Placement Service,Kathmandu,Private,2067
Anuco Trading Company,Kathmandu,Private,2067
Jeevan Rekha Medical Polyclinic Research Centre,Dhanusha,Private,2067
Kerung Enterprises,Kathmandu,Private,2067
Red Chilli Entertainment,Lalitpur,Private,2067
"Children's Heaven English Boarding School, Kalikot",Kalikot,Private,2067
Caravan Technical Training Institute,Kathmandu,Private,2067
Sankata Tours & Travels,Kathmandu,Private,2067
Lapis Thanka Gallery,Kathmandu,Private,2067
Pacifier Multipurpose International,Lalitpur,Private,2067
Chitawan Higher Studies & Research Center,Chitwan,Private,2067
United Electrical Service,Lalitpur,Private,2067
Pay Way Nepal,Kathmandu,Private,2067
Nepal Phohormaila Byabasthapan Tatha Parsodhan Company,Bhaktapur,Private,2067
Rock Roda Dhunga Udhyog,Kathmandu,Private,2067
Chitwan Academy for Technical Education,Chitwan,Private,2067
Sahara Interiors,Kathmandu,Private,2067
Sindhuli Restaurant and Bar,Kathmandu,Private,2067
Anamol International Travels & Tours,Kathmandu,Private,2067
Su-swasthya Polyclinic & Diagnostic Center,Kathmandu,Private,2067
Jeevan Sahara Films,Kathmandu,Private,2067
World Union Legal Research and Consultancy,Kathmandu,Private,2067
Time Contractor,Kathmandu,Private,2067
Deshantar Travel & Tours,Lalitpur,Private,2067
Aagejung Bidhyuth Company,Panchthar,Public,2067
Bikram Baba Housing,Chitwan,Private,2067
Striving Best Educational Consultancy,Kathmandu,Private,2067
Sunkoshi Cement Industries,Kathmandu,Private,2067
Sampurna Eelctronics,Kathmandu,Private,2067
Attic Travel & Tours,Kathmandu,Private,2067
Thamel Mension,Kathmandu,Private,2067
Soblal Nirman Sewa,Kathmandu,Private,2067
Bionics Appliances,Kathmandu,Private,2067
Wireless Entertainment Nepal,Kathmandu,Private,2067
Bright Multiple Training and Suppliers,Kathmandu,Private,2067
Bishwanath. Hospital,Sarlahi,Private,2067
Indralok Health Care Center,Arghakhanchi,Private,2067
Axis Enterprises,Kathmandu,Private,2067
Greenland The Complete Educational,Rupandehi,Private,2067
Karmada Hospital,Lamjung,Private,2067
Commercial Farming Research & Development Program,Kathmandu,Private,2067
Avalon Travel & Tours,Kathmandu,Private,2067
Banasthali Health Foundation and Research Center,Kathmandu,Private,2067
Green Light English Boarding School Udayapur,Udayapur,Private,2067
Shiva Jyoti Trade Link,Kathmandu,Private,2067
Malakheti Vision English Boarding School,Kailali,Private,2067
Matrix Construction,Sarlahi,Private,2067
Millennium Tech Enterprises,Lalitpur,Private,2067
Home Stay Nepal Travels & Tours,Kathmandu,Private,2067
Anubhab Gas Udhyog,Makwanpur,Private,2067
D-Info System,Kathmandu,Private,2067
Planet Medical Institute,Kathmandu,Private,2067
Hotel Chameli,Kathmandu,Private,2067
Bright Future English Boarding School Sindhuli,Sindhuli,Private,2067
Bishnu Boudha Trading House,Kathmandu,Private,2067
Armala Cable Network Service,Kaski,Private,2067
Sindhu Dolma Nirman & Dhuwani Sewa,Kathmandu,Private,2067
Pahuna Travels and Tours,Kathmandu,Private,2067
Advance Teaching Model College,Kathmandu,Private,2067
Lokjagaran Educational Institution,Kathmandu,Private,2067
Tryambakam Nepal Jadibuti Udhyog,Kathmandu,Private,2067
Zed Entertainment & Multipurpose,Kathmandu,Private,2067
Mukhiya & Sons,Kathmandu,Private,2067
Life & Beauty Care International,Kathmandu,Private,2067
Utsav Audio Visual Production,Kathmandu,Private,2067
City Furniture,Kathmandu,Private,2067
Catalyst Management Service Nepal,Kathmandu,Private,2067
Ganapati Tobacco,Morang,Private,2067
Jaya Shambhu Construction,Udayapur,Private,2067
K.A.S. Export Import,Kathmandu,Private,2067
Samata Poultry,Chitwan,Private,2067
The Coffee,Kaski,Private,2067
Auto Clinic,Kathmandu,Private,2067
Sangrila Aawas Tatha Basti Bikas Company,Chitwan,Private,2067
Vacation Point Trek and Expedition,Kathmandu,Private,2067
Sunshine English Boarding School Gorkha,Gorkha,Private,2067
Komal Kumari Loknath Ojha Smriti Pratisthan,Kathmandu,Non-Profit Distributing,2067
White Solders Nepal,Kathmandu,Private,2067
Max Capital,Kathmandu,Private,2067
Muktinath & Associate Engineering Consultancy,Kaski,Private,2067
Mountain Trails Travels & Tours,Kathmandu,Private,2067
Annapurna Hume Pipe,Chitwan,Private,2067
Espresso Nepal,Kathmandu,Private,2067
ANAK HYDROPOWER COMPANY,Kathmandu,Private,2067
Apogee International Education Center,Kathmandu,Private,2067
Abut Tours and Treks,Kathmandu,Private,2067
Variety Movie Makers,Kathmandu,Private,2067
Himalayan Animal Rescue Trust,Lalitpur,Non-Profit Distributing,2067
Shubha Laxmi Polymer Industries,Rupandehi,Private,2067
Like Minds Media,Kathmandu,Private,2067
Education Overseas Academy,Kathmandu,Private,2067
Elmira International Travels & Tours,Kathmandu,Private,2067
Amit Nathuni Furniture Centre,Kathmandu,Private,2067
Sankhuwasabha Krishi Farm,Sankhuwasabha,Private,2067
Mirror Creation & Entertainment,Kathmandu,Private,2067
Kasturi Nirman Sewa,Kathmandu,Private,2067
Easy To Busy Cargo,Kathmandu,Private,2067
Hari Om Samaj Investment Company,Kathmandu,Private,2067
Swarnim International Communication,Kathmandu,Private,2067
Dhukuti Nepal International,Kathmandu,Private,2067
Sijan International Education & Consultancy,Kathmandu,Private,2067
E-horizon Consult,Lalitpur,Private,2067
Badimalika Energy Sales and Suppliers,Lalitpur,Private,2067
Rupakot Sub Remit,Kathmandu,Private,2067
Fresco Art & Design,Lalitpur,Private,2067
Purnima Thanka Gallery,Kathmandu,Private,2067
Pati Hydropower Company,Sunsari,Private,2067
Geo Net Connection,Kaski,Private,2067
Every Time Group,Kathmandu,Private,2067
Everest Herbotech Industries,Kathmandu,Private,2067
Rising Era Consultancy,Kaski,Private,2067
Manasik Swasthya Byabasthapan Tatha Anusandhan Kendra,Lalitpur,Non-Profit Distributing,2067
Omkar Enterprises,Kathmandu,Private,2067
Deepika Multipurpose Company,Kathmandu,Private,2067
Hidden Trails Treks & Expedition,Kathmandu,Private,2067
Trendz Design & Furniture,Kathmandu,Private,2067
Chai Chai Cafe,Lalitpur,Private,2067
Amatya Complex,Lalitpur,Private,2067
Himal Shree Kanooni Sewa,Kathmandu,Private,2067
Satkora Fashion Nepal,Kathmandu,Private,2067
Paurakhi Shrijansil Sip Bikash Tatha Abhimukhikaran Takim Kendra,Kathmandu,Private,2067
Diamond Sub Remit,Siraha,Private,2067
R.S.C. Nepal,Kathmandu,Private,2067
Refresh Drinking Water,Kathmandu,Private,2067
Pokhara Gourmet Cheeses,Kaski,Private,2067
Action Security & Works Services,Kathmandu,Private,2067
Pragati English Boarding School Sindhuli,Sindhuli,Private,2067
Kipoo Travels and Tours,Kathmandu,Private,2067
Unibridge International College of Engineering,Kathmandu,Private,2067
L.M. Trading Enterprises,Kathmandu,Private,2067
J. & T. Gurkha Ocean Crew Multipurpose Company,Kathmandu,Private,2067
Welcome Overseas,Kathmandu,Private,2067
Mirai Japanese Language Institute & Consultancy,Kathmandu,Private,2067
Sunshine Education Place,Siraha,Private,2067
Niyatra Investment and Trading Company,Kathmandu,Private,2067
Hitaishi Travel & Tours,Kathmandu,Private,2067
Hankow International,Kathmandu,Private,2067
Russian Education Consultancy,Kathmandu,Private,2067
Aluminium Business,Kathmandu,Private,2067
Elite Language Teachiing Center,Kathmandu,Private,2067
SAMUDAYIK HEALTH CARE CENTER,Morang,Private,2067
Travel Climax,Kathmandu,Private,2067
Mountain Unique Trails Adventure,Kathmandu,Private,2067
Green House Multi Trade,Kathmandu,Private,2067
Prestige Media Connecting,Kathmandu,Private,2067
International Herbal Agriculture and Research center,Kapilvastu,Private,2067
Nawadurga Packaging,Bara,Private,2067
Himalayan Structure & Development Center,Lalitpur,Private,2067
Aashapuri Wine,Kathmandu,Private,2067
Gurkhas Institute Of Technology,Syangja,Private,2067
Sita Gas Udhyog,Dhanusha,Private,2067
Metro International Education Consultancy,Kathmandu,Private,2067
White Eagle International,Bhaktapur,Private,2067
Tourism Organiser,Kathmandu,Private,2067
Sherpa Sangrila Resort,Solukhumbu,Private,2067
Greenersteps Travels,Kathmandu,Private,2067
Tashi Taghi Bar & Restaurant,Kathmandu,Private,2067
Banka Academy,Surkhet,Private,2067
Renuka Interior Enterprises,Kathmandu,Private,2067
Best Kitchen,Kathmandu,Private,2067
Ad. Vent Sole Creations,Lalitpur,Private,2067
Aananda Business Concern,Kathmandu,Private,2067
Consortium Power Developers,Kathmandu,Private,2067
Ansh Travels and Tours,Kathmandu,Private,2067
Buy Sell Group,Kathmandu,Private,2067
Pushpa & Prashanna Construction,Kaski,Private,2067
Teaching Herbs,Jumla,Private,2067
Tumburu Infotech,Kathmandu,Private,2067
Tumburu Group,Kathmandu,Private,2067
Noora Enterprises,Kathmandu,Private,2067
Bal Bagaicha Education Foundation,Kathmandu,Private,2067
National Noble Planners,Kathmandu,Private,2067
Hotel Rimigha & Bhansaghar,Kathmandu,Private,2067
