ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
SAIRAM COMMUNICATION & MEDIA HOME,Kathmandu,Private,2064
A.I.M.S. PVT. LTD.,District not known,Private,2064
BLUE MOON LOGISTICS,Kathmandu,Private,2064
TIRUPATI OVERSEAS,Kathmandu,Private,2064
ADULT COMPUTER LITERACY CAMPAIGN TRADERS,Kathmandu,Private,2064
DIKSHANT  ENTERPRISES,Kathmandu,Private,2064
B.N.B. TRAVELS AND TOURS,Kathmandu,Private,2064
SOCIETY CARE POLY CLINIC & HEALTH RESEARCH  CENTER,Dhanusha,Private,2064
TRUST RECRUITMENT,Kathmandu,Private,2064
ANUJA INTERNATIONAL,Kathmandu,Private,2064
IDEAL LAWYERS COUNCIL,Kathmandu,Private,2064
WEEKLY MIRROR PUBLICATION,Kathmandu,Private,2064
SWANIGA MONEY EXCHANGE,Kathmandu,Private,2064
BAIBHAV LAXMI BUSINESS,Kathmandu,Private,2064
WORLD WAY INTERNATIONAL AND EDUCATIONAL CONSULTANCY,Kathmandu,Private,2064
ALLIANCE BUILDERS,Kathmandu,Private,2064
GMG AIRLINES,Kathmandu,Non-Profit Distributing,2064
LIVING PEACE AND DAILY JUSTICE INSTITUDE KATHMANDU,Kathmandu,Non-Profit Distributing,2064
V.F.Services (Morisas),Lalitpur,Foreign,2064
KANCHAN OVERSEAS COUNSULTANCY & TRAINING CENTRE,Jhapa,Private,2064
swarndip bidya sadan,Saptari,Private,2064
AMAR SECURITY SERVICE,Kathmandu,Private,2064
NEPAL KOREA MAITRIPURNA CONSULTANCY,Kathmandu,Private,2064
S.R. INTERNATIONAL CONSULTANCY,Lalitpur,Private,2064
NEWA TRADE CONCERN,Kathmandu,Private,2064
AUSTRALIA SYDNEY OVERSEAS EDUCATION CONSULTANCY,Kathmandu,Private,2064
MYSOFT I.C.T.,Morang,Private,2064
KOPILA YATAYAT,Kathmandu,Private,2064
JOBS DYNAMICS,Kathmandu,Private,2064
NATIONAL WHEELS AUTOMOBILE,Kathmandu,Private,2064
TATA SKY NEPAL,Kathmandu,Private,2064
BIKALPA SOFTWARE,Kathmandu,Private,2064
GANDAKI DHUNGA BALUWA GITTI CRUSSAR UDDHYOGA,Kaski,Private,2064
A.G. TRAVELS  AND  TOURS,Kathmandu,Private,2064
SAARC HYDRO POWER,Kathmandu,Private,2064
NAWA KANTIPUR  REMIT AND INVESTMENT,Kathmandu,Private,2064
OSKAR MEDICAL CENTRE,Kathmandu,Private,2064
COSMOS ABOARD SERVICES,Kathmandu,Private,2064
NEWA BROTHERS,Kathmandu,Private,2064
BHASHKAR HERBACEUTICALS,Parsa,Private,2064
ABILITY TRADE AND SUPPLIERS,Kathmandu,Private,2064
TIMES EDUCATION AND IMMIGRATION,Kathmandu,Private,2064
LEGAL OPERATION FIRM AND CONSULTANCY,Kathmandu,Private,2064
JANAK NANDANI CABLE T.V. NETWORK,Dhanusha,Private,2064
DELIGHT VIDHAYA MANDIR,Jhapa,Private,2064
SARAL SHIKSHALAYA NEPAL,Kathmandu,Private,2064
GURANS CEMENT PVT. LTD.,Kathmandu,Private,2064
SUPREME INTERNATIONAL MULTIPURPOSE CONSULTANCY,Lalitpur,Private,2064
SARA TRADE LINK SERVICES,Kathmandu,Private,2064
YUSHO EMPLOYMENT SERVICES (NEPAL ),Kathmandu,Private,2064
NEPAL HERITAGE TREKS & EXPEDITION,Kathmandu,Private,2064
JAITROPHA BIODIESEL BAIKALPIK URJA COMPANY,Banke,Private,2064
PRAGATI EDUCATIONAL CONSULTANCY,Kathmandu,Private,2064
ALPINE EXPLORE NEPAL,Kathmandu,Private,2064
MILE-STONE YOUTH ENGLISH SCHOOL KATHMANDU,Kathmandu,Private,2064
Pendey Handicraft,District not known,Private,2064
PANDEY HANDICRAFT,Kathmandu,Private,2064
EXPERT ENGINEERING AND TECHNOLOGY CONSULTANCY,Kathmandu,Private,2064
EXPERT HUMAN RESOURCE AND EDUCATION CONSULTANT,Kathmandu,Private,2064
UNIQUE EURO LINES TRAVELS & TOURS,Kathmandu,Private,2064
HOTEL SEOUL,Kathmandu,Private,2064
BRIGHT ENERGY,Kathmandu,Private,2064
Prime International Group Pvt. Ltd.,Kathmandu,Private,2064
REI-KI PEACE,Kaski,Private,2064
GURUNG REAL ESTATE,Tanahun,Private,2064
ECO-MAX COMMODITIES INVESTMENT,Kathmandu,Private,2064
NEPAL GLOBAL TRADE ORGANIZATION,Kathmandu,Private,2064
PRERANA EDUCATION ACADEMY,Sunsari,Private,2064
MITERI HOUSING AND CONSTRUCTION COMPANY,Lalitpur,Private,2064
VIBES DEVELOPERS,Kathmandu,Private,2064
OM NAMO BUDDHA BUSINESS,Kathmandu,Private,2064
DHARTI VISION NEPAL,Kathmandu,Private,2064
PRASHANTI M.R.I. CENTRE,Kathmandu,Private,2064
SILICHUNG HYDROPOWER,Bhaktapur,Private,2064
CLARK N BEST RESEARCH CENTER,Kathmandu,Private,2064
Dynamic Medical Centre,Kathmandu,Private,2064
KOHALPUR BAGESHWARI ENGLISH MEDIUM SCHOOL,Banke,Private,2064
A.P.S. Prasuti Tatha Prajanan Swasthya Kendra,Kathmandu,Private,2064
GANESH HIMAL MULTIPURPOSE FARMING,Chitwan,Private,2064
D.S. ENGINEERING WORKSHOP & D.R. SUPPLIERS,Mahottari,Private,2064
NEPAL SQUARE,Kathmandu,Private,2064
UJJWAL ACADEMY,Saptari,Private,2064
PENGUIN INTERNATIONAL CONSULTANCY SERVICE,Lalitpur,Private,2064
B.S. MOTOR DRIVING TRAINING CENTRE,Kathmandu,Private,2064
SAUGAT YATAYAT,Kathmandu,Private,2064
KUNZOV TOURS & TRAVELS,Kathmandu,Private,2064
MOUNTAIN OUTDOOR,Kathmandu,Private,2064
PUSHPA BATIKA VIDHYA MANDIR,Dhanusha,Private,2064
BAJRA BARAHI HOUSING COMPANY,Lalitpur,Private,2064
SWET TARA MONEY TRANSFER,Kathmandu,Private,2064
NOOR ARABIC LANGUAGE CENTRE,Kathmandu,Private,2064
CHINESE CATE TOWN RESTAURANT,Kathmandu,Private,2064
OASIS SUPPLIERS,Kathmandu,Private,2064
MUNAL BUSINESS,Kathmandu,Private,2064
RADHA TRADE INTERNATIONAL,Kathmandu,Private,2064
FEWA CONSTRUCTION & SUPPLIERS,Lalitpur,Private,2064
RAJASMI CONSULTANCY,Kathmandu,Private,2064
KANTIPUR BACHAT THATHA REEN,Sarlahi,Private,2064
DEVELOPMENT MATRIX PVT. LTD.,District not known,Private,2064
MALIKARJUN INTERNATIONAL,Kathmandu,Private,2064
NAYA NEPAL JANASHAKTI SERVICE,Kathmandu,Private,2064
NEPAL CHALAK SAMUHA COMPANY,Makwanpur,Private,2064
RIYA EDUCATIONAL EMPLOYMENT CONSULTANCY TRAINNING,Lalitpur,Private,2064
Fazal International,Kathmandu,Private,2064
RADHA ENGINEERING & CONSTRUCTION COMPANY,Kathmandu,Private,2064
Roadshow UPVC,Kathmandu,Private,2064
NEPAL BULLS FINANCIAL SERVICES,Kathmandu,Private,2064
MERIDIAN MENPOWER SERVICE,Kathmandu,Private,2064
MUSAFIR & COMPANY,Kathmandu,Private,2064
IMPRESSION INTERNATIONAL,Kathmandu,Private,2064
B.K. REAL ESTATE COMPANY,Kathmandu,Private,2064
SIYARAM NURSERY,Kathmandu,Private,2064
CLASSIC PHOTO STUDIO,Kathmandu,Private,2064
YOUR LINK ADVERTISING,Kathmandu,Private,2064
MANGAL MURTI BRIDGE,Lalitpur,Private,2064
WEB CONCERN TECHNOLOGY,Kathmandu,Private,2064
OCEAN MANA,Kathmandu,Private,2064
INFO WEB TECK,Kathmandu,Private,2064
NATIONAL CENTER FOR HEALTH NUTRITION AND COMMUNITY CONCERN NEPAL,Kathmandu,Non-Profit Distributing,2064
HOTEL MARPHA,Kathmandu,Private,2064
TRIPURA ENERGY NEPAL,Kathmandu,Private,2064
NEPAL ITA TILE UDYOG,Jhapa,Private,2064
ANNAPURNA BOARDING SCHOOL NUWARA,Baglung,Private,2064
SINE WAVE ELECTRONICS PVT. LTD.,District not known,Private,2064
INNOVATIVE & ENERGETIC ENGINEERS CONSULTING SERVICES,Lalitpur,Private,2064
MERO FURUSATO LANGUAGE CENTRE,Kathmandu,Private,2064
SHREE SHAILESHWARI ENGLISH BOARDING SCHOOL,Kailali,Private,2064
SHABRIM,Kathmandu,Private,2064
MAKHAMALI RICE MILL,Kathmandu,Private,2064
DHRUBA TARA CONSULTANCY & TRAINING CENTRE,Jhapa,Private,2064
SYARSE KALIKA ENTERPRISES,Kathmandu,Private,2064
HAMRO SHIKSHA TALIM,Kathmandu,Private,2064
JUN INVESTMENT,Lalitpur,Private,2064
EVEREST EXPRESS INTERNATIONAL,Kathmandu,Private,2064
K.M. EMPLOYMENT SERVICE,Kathmandu,Private,2064
SMARTLINK TECHNOLOGY SOLUTION,Jhapa,Private,2064
PASHUPATI MONEY EXCHANGE,Kathmandu,Private,2064
Hotel Marpha,District not known,Private,2064
GOLDEN BATIKA ENGLISH BOARDING SCHOOL,Parsa,Private,2064
SYNERGY CONSULTANCY,Lalitpur,Private,2064
D.R. MOTORS,Kathmandu,Private,2064
PATHIVARA AAWAS COMPANY,Sunsari,Private,2064
ADVENTURE INTERNATIONAL TREKKING PVT. LTD.,District not known,Private,2064
EDUCATIONAL TRAINING CENTRE,Kathmandu,Private,2064
KANCHANJUNGHA PRAKASHAN,Jhapa,Private,2064
AARMITA FILMS,Rupandehi,Private,2064
DELUXE INTERNATIONAL OVERSEAS,Kathmandu,Private,2064
TATOPANI NIRVANA  ACADEMY,Sindhupalchowk,Private,2064
FUJI SOFTWARE,Kathmandu,Private,2064
SAKELA PRIMARY BOARDING SCHOOL,Khotang,Private,2064
UNITED WORLD LOGISTICS,Kathmandu,Private,2064
BARAH KSHYETRA JADIBUTI UTPADAN TATHA PRASODHAN,Morang,Private,2064
SHREESHTI BHAWAN & JAGGA KHARID BIKRI,Kathmandu,Private,2064
HIMALAYAN COMPUTER TRAINING CENTRE,Kathmandu,Private,2064
SUPER STAR INVESTMENT NEPAL,Lalitpur,Private,2064
BRIGHT LIFE TECHNICAL TRAINING,Kathmandu,Private,2064
SOCIAL AND ECONOMIC DEVELOPMENT INSTITUTE,Kathmandu,Private,2064
SURYA COLORS,Kathmandu,Private,2064
ONE WORLD NETWORK,Kathmandu,Private,2064
NEPEX SECURITIES PVT. LTD.,District not known,Private,2064
JOYFUL LAND RESTAURANT,Kathmandu,Private,2064
Mahakali Bikash  Bank,Kanchanpur,Public,2064
THE POLAR MOUNT,Kathmandu,Private,2064
JOOP MODIFY CONCEPT,Lalitpur,Private,2064
NEPAL JAL BIDHUT BIKASH COMPANY,Kathmandu,Private,2064
BENI TRADE SERVICE,Kathmandu,Private,2064
SHREE PANDAWESHWAR GROUP,Dang,Private,2064
SHAKUNTALA TRADING,Kathmandu,Private,2064
EASY ACCESS TO GLOBAL OPPORTUNITIES,Kathmandu,Private,2064
HOTLINE EDUCATION CONSULTANCY,Kathmandu,Private,2064
MAKAR ENTERPRISES,Kathmandu,Private,2064
UNIQUE MANAGEMENT,Kathmandu,Private,2064
PRAGYA INTERNATIONAL SERVICE,Kathmandu,Private,2064
DEEKESH FASHION,Kathmandu,Private,2064
ADHIKARI ENTERPRISES,Kathmandu,Private,2064
DHANESHWAR BUSINESS SERVICE,Kathmandu,Private,2064
MEDIA BANK,Kathmandu,Private,2064
AUTO GALLERY,Kathmandu,Private,2064
EXCELLING INVESTMENT PVT. LTD.,District not known,Private,2064
NORLINK SANGEET RESTAURANT PVT. LTD.,District not known,Private,2064
DEURALI COLOUR HOUSE,Lalitpur,Private,2064
BOUND TRAVELS & TOURS,Kathmandu,Private,2064
BAGESHWARI NET,Banke,Private,2064
KANCHANJUNGHA MULTIPURPOSE,Jhapa,Private,2064
NORTH WEST MUSLIM RESTAURANT,Kathmandu,Private,2064
PUTALI BAZAR BELIEVERS ENGLISH SCHOOL,Syangja,Private,2064
ICHCHHA KAMANA AAWASH COMPANY,Bhaktapur,Private,2064
VENUS CONSTRUCTION & WATER PROOFING,Kathmandu,Private,2064
KIDS CAMPUS,Kathmandu,Private,2064
UNIWORLD Kitchen and Home Appliances,Kathmandu,Private,2064
HOTEL WILD BY NATURE,Chitwan,Private,2064
SHREE BALAJEE  MARKETING COMPANY .,Banke,Private,2064
NEPALGUNJ OFFSET PRESS,Banke,Private,2064
HAMRO SAYAPATRI DEPARTMENTAL STORE,Lalitpur,Private,2064
PALPALI CHHEN,Lalitpur,Private,2064
HAMRO KAVADI SANKALAN KENDRA,Kathmandu,Private,2064
NUFFIC EDUCATIONAL CONSULTANCY,Kathmandu,Private,2064
GANESH HARDWARE & PLUMBING CENTER,Kathmandu,Private,2064
CHANDI COMPLEX,Kathmandu,Private,2064
D.H.S. CONSTRUCTION,Kathmandu,Private,2064
BIDUR CONSTRUCTION COMPANY,Kathmandu,Private,2064
RANA LEATHER INTERNATIONAL,Kathmandu,Private,2064
GAURI SHANKAR KHARE KHOLA HYDROPOWER COMPANY,Kathmandu,Private,2064
TAMAKOSHI INVESTMENTS,Kathmandu,Private,2064
MULTI MEDIA ADVERTISING SERVICE,Kathmandu,Private,2064
SAGARMATHA INTERNATIONAL MARRIAGE BUREAU,Kathmandu,Private,2064
ALL IN GROUP INTERNATIONAL,Kathmandu,Private,2064
I.B.N. EDUCATION,Lalitpur,Private,2064
EUROPEAN EXPORT IMPORT,Kathmandu,Private,2064
AMBE HOUSING & DEVELOPERS,Kathmandu,Private,2064
D.P.R. & B.R.S. SERVICE,Kathmandu,Private,2064
SUGAM REAL ESTATE SERVICE,Lalitpur,Private,2064
NEW  ERA  NEPAL TRADING,Kathmandu,Private,2064
ADITI INTERNATIONAL EDUCATION CONSULTING,Kathmandu,Private,2064
HIMALAYAN TROUT AND  COLD WATER FISH PRODUCTION CENTER,Sindhupalchowk,Private,2064
PUJA & FRIENDS E-NETWORKING SERVICES,Kathmandu,Private,2064
FIRE ART PRINTING HUB,Kathmandu,Private,2064
AASTHA MEDICINE DISTRIBUTERS,Kathmandu,Private,2064
HAMRO E-LINK,Dang,Private,2064
JOBLINE CONSULTANCY,Kathmandu,Private,2064
THAPA AANKHA UPACHAR KENDRA,Parsa,Private,2064
KANGAROO EDUCATION FOUNDATION,Kathmandu,Private,2064
DREAM COMPUTER & TRAINING CENTER,Kathmandu,Private,2064
Full Moon International Education Consultancy,Kathmandu,Private,2064
UBIQUITOUS CONSULTANCY SERVICES,Parsa,Private,2064
AJINO LITTA RESTAURANT,Kathmandu,Private,2064
INTERNATIONAL TOYO EDUCATION CENTRE,Kathmandu,Private,2064
GOLDEN EYE SECURITY,Kathmandu,Private,2064
SHOP NEPAL,Kathmandu,Private,2064
FRIENDS EDUCATION CONSULTANCY,Kathmandu,Private,2064
DEEPJYOTI VIDHYA SADAN,Pyuthan,Private,2064
FOUR SEASON HOMES,Kathmandu,Private,2064
YUGANTAR PRAKASHAN,Kathmandu,Private,2064
BIRAT MULTI SOLUTIONS,Kathmandu,Private,2064
MAKALU CEMENT INDUSTRIES,Kathmandu,Private,2064
SUPREME MODEL ENGLISH BOARDING SCHOOL,Kathmandu,Private,2064
YUPIKA VET INTERNATIONAL,Kathmandu,Private,2064
EASY PAY SERVICE,Rupandehi,Private,2064
SHREE RISHISHWAR  SHEET BHANDAR,Makwanpur,Private,2064
ULTRA HOME PVT. LTD.,Kathmandu,Private,2064
BATAS ASSOCIATES,Kathmandu,Private,2064
ANUPAM HOUSING & TRADING COMPANY,Kathmandu,Private,2064
MEWA HANDICRAFT,Kathmandu,Private,2064
SMILE ADVENTURE & TOURS,District not known,Private,2064
ADDRESS INTERNATIONAL,Kavrepalanchowk,Private,2064
VALLEY VIEW INTERNATIONAL OVERSEAS,Kathmandu,Private,2064
CAPITAL POLY CLINIC & RESEARCH HOME,Kathmandu,Private,2064
COSMOS REMITTANCE,Kathmandu,Private,2064
SHREE PASHUPATI GROUP,Kathmandu,Private,2064
THIRD POLE INTERNATIONAL OVERSEAS,Kathmandu,Private,2064
NEPAL ARANIKO HYDROPOWER,Bhaktapur,Private,2064
SUNRISE VIDHYA SADAN ENGLISH SCHOOL,Kanchanpur,Private,2064
TOTAL ACCESS TO RESEARCH AND ANALYSIS PLUS,Kathmandu,Private,2064
SHREE LALI GURANS MODEL SCHOOL,Jhapa,Private,2064
PATHIBHARA ALAICHI FARM,Taplejung,Private,2064
S. POULTRY,Sunsari,Private,2064
HIMALAYA CLINIC,Jhapa,Private,2064
KUMUDINI AADARSHA VIDHYA NIKETAN,Kailali,Private,2064
BIGYAN PRABIDHI & BAIKALPIK URJA,District not known,Private,2064
DEURALI PANCHAKANYA BELIEVERS ENGLISH SCHOOL,Sunsari,Private,2064
SKY SAMAYA MEDIA,Kathmandu,Private,2064
SUN SHINE ENTERPRISES,Kathmandu,Private,2064
NEW WAVE PRODUCTION,Kathmandu,Private,2064
S. AND S. INTERNATIONAL TRAVELS AND TOURS,Kathmandu,Private,2064
HOUSING & URBAN DEVELOPMENT COMPANY,Kathmandu,Private,2064
OPERA ENGINEERING CONSULTANTS,Kathmandu,Private,2064
KIMATHANKA HYDROPOWER,Lalitpur,Private,2064
SCAN MOUNTAIN TRAVELS AND TOURS,Kathmandu,Private,2064
ADROIT LIFESTYLE,Kathmandu,Private,2064
SCHOOL OF STUDY TECHNOLOGY,Kathmandu,Private,2064
AARATI GHYU UDHYOG,Kathmandu,Private,2064
DARSHAN CABLE T.V. NETWORK,Palpa,Private,2064
CIVIL DEVELOPERS,Kaski,Private,2064
Rose Rays International Logistic Pvt. Ltd.,Kathmandu,Private,2064
SIDDHARTHA MONEY TRANSFER AND COMMUNICATION,Kathmandu,Private,2064
NISHAM HYDROPOWER,Sunsari,Private,2064
GOLDEN LEAF,Kathmandu,Private,2064
K.P. INTERCONTINENTAL,Lalitpur,Private,2064
GALAXY SUPER MARKET,Kathmandu,Private,2064
RAMANIYA PASHU PANKSHI FARM HOUSE,Kathmandu,Private,2064
MED - LAB,Kathmandu,Private,2064
NAMUNA FUEL CENTRE,Chitwan,Private,2064
RAVEN EDUCATIONAL CONSULTANCY,Kathmandu,Private,2064
UNIQUE HOME APPLIANCES,Kathmandu,Private,2064
FIBRE TREK NEPAL,Kathmandu,Private,2064
R.K. FOUNDATION,Kathmandu,Private,2064
J.K. BUSINESS ENTERPRISES,Kathmandu,Private,2064
SCAN MOUNTAIN TRAVELLS,Kathmandu,Private,2064
S.A.S. GROUP OF COMPANIES,Kathmandu,Private,2064
ISHWOR REALESTATE,Kaski,Private,2064
LABTECH BUSINESS SOLUTION,Kathmandu,Private,2064
J.M. READYMADE GARMENTS,Lalitpur,Private,2064
SHIVA BUBA TRADING,Makwanpur,Private,2064
NEPAL SATELLITE ENTERTAINMENT SERVICES,Kathmandu,Private,2064
KAMAKHYA KALYANKARI TATHA PAROPAKAR SAMAJ,Rupandehi,Non-Profit Distributing,2064
AL-ASMACS COMPANY,Kathmandu,Private,2064
YETI BEVERAGE,Kavrepalanchowk,Private,2064
K.R.T. BUILDERS,Lalitpur,Private,2064
SUNRISE EDUCATION FOUNDATION,Jhapa,Private,2064
NAJARANA EXPORT IMPORT,Kathmandu,Private,2064
MEDINOVA MEDICALS,Kathmandu,Private,2064
IMAGE DOT SIX DIGITAL COLOR LAB,Kathmandu,Private,2064
PAYMENT GATEWAY NEPAL,Kathmandu,Private,2064
GLOBAL ACADEMY OF TOURISM AND HOSPITALITY EDUCATION,Kathmandu,Private,2064
H.R.D. PUBLICATION,Kathmandu,Private,2064
SUBHA LAXMI REAL ESTATE COMPANY,Jhapa,Private,2064
SNU EDUCATIONAL ORGANIZATION,Kathmandu,Private,2064
PRECIOUS METAL HOLDINGS,Kathmandu,Private,2064
THORMYON PUBLICATION,Kathmandu,Private,2064
CARE DENTAL CLINIC,Kathmandu,Private,2064
NAMRATA TRADING ORGANIZATION,Siraha,Private,2064
YETI HOLIDAYS,Kathmandu,Private,2064
SUCCESS EDUCATIONAL CONSULTANCY,Kathmandu,Private,2064
BIKAS REALSTATE,Kaski,Private,2064
SUNSET SOLAR COMPANY,Rautahat,Private,2064
COMPREHENSIVE HEALTH INSTITUTE,Lalitpur,Private,2064
DHAULAGIRI NAVIKARANIYA URSA BIKASH COMPANY,Baglung,Private,2064
KRISHNA PRANAMI ATITHI SADAN,Makwanpur,Private,2064
ITTA JAPANESE RESTAURANT,Kathmandu,Private,2064
D.R. NIRMAL DRINKING WATER,Kathmandu,Private,2064
Priyanka Aluminium Architect,Kathmandu,Private,2064
BALKUNJA ENGLISH MEDIUM SCHOOL,Dang,Private,2064
MOTEL NINE,Kathmandu,Private,2064
SADHVI GROCERY,Kathmandu,Private,2064
MIRACLE OVERSEAS,Kathmandu,Private,2064
SHOBHASHREE ENTERPRISES,Lalitpur,Private,2064
OM SAI H.B. CONSTRUCTION,Makwanpur,Private,2064
S.L. RECRUITING,Rupandehi,Private,2064
LUNGTA,Kathmandu,Private,2064
BUDDHA IMPORT & EXPORT,Kathmandu,Private,2064
R.B.T. EXPORT IMPORT COMPANY,Kathmandu,Private,2064
DR KRISHNA  CHANDRA MISHRA PUBLICATION,Kathmandu,Private,2064
FAIR TRADE IMAGE LAB,Kathmandu,Private,2064
OM SAI CONSTRUCTION,Makwanpur,Private,2064
EVEREST ENTERTAINMENT VISION,Kathmandu,Private,2064
NOBLE ACADEMY AAWASHIYA MADHYAMIK VIDHYALAYA,Nawalparasi,Private,2064
NOBEL HYDRO,Kathmandu,Private,2064
DHANUSH AAWASHIYA VIDHYALAYA .,Dhanusha,Private,2064
SHUBHALAXMI EXPORT IMPORT,Kathmandu,Private,2064
PRASID INTERNATIONAL COMPANY,Kathmandu,Private,2064
SHREE NAVA  SHAITAHIK PRATISTUAR,Dang,Private,2064
SAMMA TRADERS,Kathmandu,Private,2064
CRYSTAL HOUSING AND LAND DEVELOPERS,Kathmandu,Private,2064
NOVA DIM DEVELOPERS,Kathmandu,Private,2064
KALINCHOK ENGINEERING WORKSHOP,Kathmandu,Private,2064
STUDENT WELFARE CENTRE,Kathmandu,Public,2064
FREE WEB DEVELOPMENT,Kathmandu,Private,2064
BARRISTER & LAWYERS CHAMBER,Kathmandu,Private,2064
NEPALESE INSTITUTE OF DEAF AND BLIND,Kathmandu,Private,2064
UNIQUE TRADE INTERNATIONAL,Kathmandu,Private,2064
GURUNG HOUSING,Kaski,Private,2064
KAMANA NIRMAN AND SARSAFAI,Kathmandu,Private,2064
G.O. Atomobil,Kathmandu,Private,2064
Student Walefare Center,District not known,Private,2064
SAMAYA REKHA PRAKASHAN,Morang,Private,2064
GREEN VIEW DEVELOPERS,Kathmandu,Private,2064
APEX OVERSEAS EDUCATION SERVICES PVT. LTD.,District not known,Private,2064
SHIKHAR MEDICINE DISTRIBUTERS,Chitwan,Private,2064
B. & P. MANAKAMANA MARKETING & TRADERS,Kathmandu,Private,2064
HIMALCHULI NEPA EXPLORER,Kathmandu,Private,2064
ALBERTA TRAINING INSTITUTE,Kathmandu,Private,2064
SKY BRANDS NEPAL,Kathmandu,Private,2064
SUDUR SANDESH PUBLICATION,Kailali,Private,2064
ZORIG THANGKA GALLERY PVT. LTD.,District not known,Private,2064
MID POINT TRADE LINK,Kathmandu,Private,2064
RIDDHI GANESH MULTI TRADERS,Kathmandu,Private,2064
GLORY GUEST HOUSE,Lalitpur,Private,2064
ALMAS TRAVELS & TOURS,Rupandehi,Private,2064
DHANA CONSULTANCY & HOUSING,Jhapa,Private,2064
ROSEMARRY HANDICRAFT,Kathmandu,Private,2064
WISDOM OPEN ON EDUCATIONAL FOUNDATION,Kathmandu,Private,2064
OXYGEN CONCENTRATOR SUPPLIER,Kathmandu,Private,2064
HOTEL ORLANDO,Kaski,Private,2064
PROTOCAL T. & C.,Kathmandu,Private,2064
SAVE 7 TRAVELS & TOURS,Kathmandu,Private,2064
