ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
"Pathshala Nepal, Arghakhanchi",Arghakhanchi,Private,2072
Bihunkot Cable Network,Baglung,Private,2072
Om Laxmi Stone Industries And Suppliers,Baglung,Private,2072
Saphal Jivanko lagi Samajik Sanlagnata Nepal,Baglung,Private,2072
Baglung Bhagwati Yatayat,Baglung,Private,2072
Baglung Investment Company,Baglung,Private,2072
D.S Saw Mill Thatha Furniture Udhyog,Baglung,Private,2072
Baglung Bhagawati Yatayat Sewa,Baglung,Non-Profit Distributing,2072
Nawadurga Yatayat Company,Baglung,Private,2072
S.T.R. Krishi Company,Baglung,Private,2072
Kishan Development And Research Firm,Baglung,Private,2072
Baglung S.D.M. Stone,Baglung,Private,2072
Motherland Educational Foundation Baglung,Baglung,Private,2072
Siddharth Multi Traders And Houseing,Baglung,Private,2072
Sirubari Agro And Foresty,Baglung,Private,2072
Urja Hydropower,Baglung,Private,2072
Uttarganga Dhorpatan Multipurpose Company,Baglung,Private,2072
Golden Life English Boarding School Baglung,Baglung,Private,2072
Righa Daram Investment Company,Baglung,Private,2072
Dhorpatan Oil Stores,Baglung,Private,2072
Daramkhola Hydro Energy,Baglung,Public,2072
Thirdpole Engineering And Design,Baglung,Private,2072
Galkot Agriculture Firm,Baglung,Private,2072
Madhyadaram Khola  A Gaighat Energy,Baglung,Private,2072
Kali Gandaki Investment,Baglung,Private,2072
Galkot Medical Clinic,Baglung,Private,2072
Golden Future English Bording School Baglung,Baglung,Private,2072
Golkot Yatayat,Baglung,Private,2072
Global Power And Multi Investment,Baglung,Private,2072
Malma Investment And Trade,Baglung,Private,2072
Kalika Pacchimaanchal  Montessori  Talim Kendra,Baglung,Private,2072
Worldwide Multipurpose Consultancy,Baglung,Private,2072
Kaucha Investment,Baglung,Private,2072
Pahuna Ghar Hotel,Baglung,Private,2072
Thamee Ghumte Investment Company,Baglung,Private,2072
Shreesh Tayal Dunga Udyog,Baglung,Private,2072
Golkot Hospital,Baglung,Private,2072
Chahana Technical & Institute,Baitadi,Private,2072
R.B.Construction,Baitadi,Private,2072
Green Haven Public School Baitadi,Baitadi,Private,2072
Jeevanjyoti English Boarding School Baitadi,Baitadi,Private,2072
Garveswor Traders,Baitadi,Private,2072
Mala Educational Foundation Baitadi,Baitadi,Private,2072
Bhauneli English Bording School Baitadi,Baitadi,Private,2072
Pinnacle Media,Baitadi,Private,2072
Api Cement,Baitadi,Private,2072
Shanti Academy English Boarding School Baitadi,Baitadi,Private,2072
Unique Vision English Boarding School Bajhang,Bajhang,Private,2072
Farwest Academy Bajhang,Bajhang,Private,2072
Star Academy Bajhang,Bajhang,Private,2072
Sathi Samuha,Bajhang,Private,2072
Khaptad Vidhaya Niketan Bajhang,Bajhang,Private,2072
Bungal Sunshine Academy Bajhang,Bajhang,Private,2072
Bright Star English Boarding School Bajhang,Bajhang,Private,2072
Saraswoti English Boarding School Bajhang,Bajhang,Private,2072
Laxmi Memorial English Boarding School Bajhang,Bajhang,Private,2072
Deepjyoti English Boarding School Bajhang,Bajhang,Private,2072
Bright Baby English Boarding School Bajhang,Bajhang,Private,2072
Dahabagar Rise English Medium School Bajhang,Bajhang,Private,2072
Kaphalseri English Boarding School Bajhang,Bajhang,Private,2072
Bungal Bright Vision Academy Bajhang,Bajhang,Private,2072
Greenland English Boarding School Bajhang,Bajhang,Private,2072
Dhaulpur English Boarding School Bajhang,Bajhang,Private,2072
Saugat English Boarding School Bajhang,Bajhang,Private,2072
Badimalika Model Policlinic,Bajura,Private,2072
M.R. English Boarding School Bajura,Bajura,Private,2072
Jovial Academy Bajura,Bajura,Private,2072
Adhikari Sons,Banke,Private,2072
Sneha Water Way,Banke,Private,2072
Nepal Zainab Industries,Banke,Private,2072
Oasis Accounting Solution,Banke,Private,2072
Global Organic Argo Farm,Banke,Private,2072
Arogya Motors,Banke,Private,2072
Kohalpur Krishi Tatha Pashupanchi Farm,Banke,Private,2072
Senior Care Center,Banke,Private,2072
Alternate of Integrity Media & Advertising Agency,Banke,Private,2072
Subham International Business Service,Banke,Private,2072
Kuber Investment & Sub Money Transfer Service,Banke,Private,2072
National Education Support Center,Banke,Private,2072
Bageshwori International Institute,Banke,Private,2072
Kohalpur Multiple Training Center,Banke,Private,2072
Taja Media,Banke,Private,2072
Jay Bageshwori Training,Banke,Private,2072
Naurigadhi Academy English Medium School Banke,Banke,Private,2072
Star Nepal Industries,Banke,Private,2072
Everest Consultancy and Training Center,Banke,Private,2072
Jaya Bageshwori Institute,Banke,Private,2072
Bageshwori Orientation And Training Center,Banke,Private,2072
Himani Media,Banke,Private,2072
Shivalaya Technical College Banke,Banke,Private,2072
Madhya Pashchim Tatha Sudur Pashchim Baideshik Rojgar Abhimukhikaran Talim Kendra,Banke,Private,2072
Ambikeshwori Orientation Training Center,Banke,Private,2072
Comprehensive Academic And Research Institute,Banke,Private,2072
Shangrila Security And Manpower Supply Service,Banke,Private,2072
Times Technical Training Institute,Banke,Private,2072
Karnali Talim Kendra,Banke,Private,2072
A One Training Institute,Banke,Private,2072
View Hotel Kantipur Nepalgunj,Banke,Private,2072
Anand Engineering Consultancy,Banke,Private,2072
Ashoka Alovera Agrotech & Herbs Processing,Banke,Private,2072
Jaya Maa Bageshwori Amusement,Banke,Private,2072
Khwaja Construction Company,Banke,Private,2072
Kanaka Education Foundation,Banke,Private,2072
Aguaone and Company,Banke,Private,2072
Healer Pharmaceutical,Banke,Private,2072
Kohalpur Energy And Gobargas company,Banke,Private,2072
Time Academy Kohalpur,Banke,Private,2072
Dipak Etta Udhyog,Banke,Private,2072
Deepak Hume Pipe And Vidut Pole Industries,Banke,Private,2072
S.S. Nirman Sewa,Banke,Private,2072
Bardan And Ligal Trade,Banke,Private,2072
Sarthak Industry,Banke,Private,2072
Ganga Jamuna Krishi Farm,Banke,Private,2072
Kamakhya Footware Industries,Banke,Private,2072
Himali Krishi Tatha Pashupalan Farm,Banke,Private,2072
Chinchin Khabar Publication,Banke,Private,2072
Bageshwari Agro Business and Research Center,Banke,Private,2072
Shulabh Yatayat,Banke,Private,2072
Pi Educational Institute and Research Center,Banke,Private,2072
Navajeewan Agro,Banke,Private,2072
Brothers Land,Banke,Private,2072
Kausilya Polyclinic,Banke,Private,2072
Ramblers Nepal Trekking And Adventure,Banke,Private,2072
Kohalpur Health Care Aspatal,Banke,Private,2072
Bageswory Tricycle Yatatat Samiti,Banke,Non-Profit Distributing,2072
Tiwari Agro Seeds,Banke,Private,2072
Hotel The Galaxy Durbar,Banke,Private,2072
Narayanam Nirman Sewa,Banke,Private,2072
Federal Medicare,Banke,Private,2072
Bageswori Agro Seed,Banke,Private,2072
Janata Films,Banke,Private,2072
Hayat Nirman Sewa,Banke,Private,2072
Rihar Multi Tech,Banke,Private,2072
Bageshwori Gas Indsustries,Banke,Private,2072
Khadka Bandhu Prasichhan Kendra,Banke,Private,2072
Ritima Construction,Banke,Private,2072
Mero Investment And Trading Company,Banke,Private,2072
Kohalapur Media,Banke,Private,2072
Progressive Agro Farm,Banke,Private,2072
Rudraksha Investment,Banke,Private,2072
Eurobaby Zone School,Banke,Private,2072
Samriddha Farms,Banke,Private,2072
Nepalgunj Educational Foundation,Banke,Private,2072
Abadh Media Group,Banke,Private,2072
Techno Orbits,Banke,Private,2072
Shubhakiran Educational Institute & Research Center,Banke,Private,2072
Shree Success English Medium School,Banke,Private,2072
Kushe Jaljala Krishi Kendra,Banke,Private,2072
Baljyoti Travel And Tours,Banke,Private,2072
Life English Medium Academy Banke,Banke,Private,2072
Nepal Janasanchar Publication,Banke,Private,2072
Universal Medicine Distributors,Banke,Private,2072
Mission Health Care Center,Banke,Private,2072
Sunita Multi Traders,Banke,Private,2072
Home Design Consultant,Banke,Private,2072
Jaya Gayatri English Boarding School Banke,Banke,Private,2072
Auto Byabasayi Nepal,Banke,Private,2072
Shandipani Vidya Niketan Banke,Banke,Private,2072
Tilicho Wash,Banke,Private,2072
N.T.I. Group,Banke,Private,2072
Bageshwori Multiagro Trade and Research Centre,Banke,Private,2072
Golden Future Academy Kohalpur,Banke,Private,2072
Galaxy Academy Banke,Banke,Private,2072
Montessori Academy Banke,Banke,Private,2072
Kohalpur Pathshala English Medium School,Banke,Private,2072
Shree Kamal Pokhari English Medium Boarding School Banke,Banke,Private,2072
Gorkha Traning Center And Sports Academy,Banke,Private,2072
S.S.Impex,Banke,Private,2072
Himalayan General Order Suppliers,Banke,Private,2072
Sagarmatha English Medium School Hirminiya Banke,Banke,Private,2072
New Title English Medium School,Banke,Private,2072
Public Metro Service,Banke,Private,2072
Raya Print Pack,Banke,Private,2072
Mohini Entertainments,Banke,Private,2072
Jay Bhuneshwari English Medium School Banke,Banke,Private,2072
Madhya Pashchim Janasewa Yatayat,Banke,Private,2072
Gurukul Sikshya Sadan Banke,Banke,Private,2072
Bageshwari Health Care & Diagnostic Center,Banke,Private,2072
Nepal Group of Companies,Banke,Private,2072
Hotel Nepal Traveller,Banke,Private,2072
S.S. Manufacturing Industries,Banke,Private,2072
Balaji Media Production,Banke,Private,2072
Banke Ship Bikash Center,Banke,Private,2072
Barekot Urja,Banke,Private,2072
Malla Krishi Tatha Pasupalan Farm,Banke,Private,2072
Hansha Agriculture Farm,Banke,Private,2072
Lionson Security and Manpower Supply Services,Banke,Private,2072
Himalayan Agro Exporter & Importer,Banke,Private,2072
Bageshwori Trade Concern,Banke,Private,2072
Tulip Pharmaceuticals,Banke,Private,2072
Om Kali Krishna Suppliers,Banke,Private,2072
Uzma Construction,Banke,Private,2072
Purnima Investment Company,Banke,Private,2072
Prakash Sub Money Exchange,Banke,Private,2072
Aagya Medisales,Banke,Private,2072
Kasturi Food Products,Banke,Private,2072
Khanal Complex Hotel,Banke,Private,2072
Shakti Polypet,Banke,Private,2072
A.S.A. International Academy Banke,Banke,Private,2072
Kisan Krishi Shiksha tatha Sewa,Banke,Private,2072
Modern Processing Industries,Banke,Private,2072
Sharda Educational Institute and Consultancy,Banke,Private,2072
Kohalpur City Academy Banke,Banke,Private,2072
M.K.S. Investment Company,Banke,Private,2072
D.R. Industries,Banke,Private,2072
Central City Hospital And Research Centre,Banke,Private,2072
I.A.E. Nepalgunj,Banke,Private,2072
Sungava Swasthya Sarokar Kendra,Banke,Private,2072
Bibeksheel Construction,Banke,Private,2072
Silicon Care Broadnet,Banke,Private,2072
Naya Muluk Prakashan,Banke,Private,2072
Banke Yatayat Sewa,Banke,Private,2072
Go Karnali Yatayat,Banke,Private,2072
Bahubali Dairy Products,Banke,Private,2072
Muzaffar Construction,Banke,Private,2072
Khabar Quick Dot Com,Banke,Private,2072
J.C. Forestry And Agriculture,Banke,Private,2072
Maula Kali Agro Farm,Banke,Private,2072
Panas Ita Udhyog,Banke,Private,2072
Nepalgung Hotel Management College,Banke,Private,2072
Janamukhi Yatayat Sewa,Banke,Non-Profit Distributing,2072
Green City Hotel,Banke,Private,2072
Tripurasundari Engineering Solutions,Banke,Private,2072
Indreni Diagnostic Center,Banke,Private,2072
United Automotive Nepal,Banke,Private,2072
Bageshowri Patanjali Kendra,Banke,Private,2072
Suprim Academy Banke,Banke,Private,2072
New Kalam English Boarding School Bara,Bara,Private,2072
Rosemery English Boarding School Bara,Bara,Private,2072
Simraungadh Public School Bara,Bara,Private,2072
Rao Health Poly Clinic,Bara,Private,2072
Zhu Feng Leather,Bara,Private,2072
Namaskar English Boarding school Bara,Bara,Private,2072
Saint Paul Academy Bara,Bara,Private,2072
Shreya Agro Industries,Bara,Private,2072
Asim Construction,Bara,Private,2072
Star Matsya Krishi Farm,Bara,Private,2072
Chandani Money Transfer,Bara,Private,2072
Syarsekali Trade And Multi Services,Bara,Private,2072
Maha Gadhimai Academy School Bara,Bara,Private,2072
Fair Auto Industries,Bara,Private,2072
Samridhi Abhimukhikaran Talim Kendra,Bara,Private,2072
Punit Memorial Academy Bara,Bara,Private,2072
Shree Krishna Adhunik Daal Udhyog,Bara,Private,2072
Maa Gadhimai Krishi Tatha Pashu Farm,Bara,Private,2072
Puja Farming & Agrotech,Bara,Private,2072
Saffron Real Estate and Construction,Bara,Private,2072
Saraswati Academy Bara,Bara,Private,2072
Shankar Bazar,Bara,Private,2072
Rehan Tours and Travels Services,Bara,Private,2072
Hong Hui Tanneries,Bara,Private,2072
Bodhi Shrawan Sangh,Bara,Non-Profit Distributing,2072
Begam Media,Bara,Private,2072
Anand Movies,Bara,Private,2072
Simara Fuel Station,Bara,Private,2072
Amlekhgunj Resort,Bara,Private,2072
Aadish Impex And Concern,Bara,Private,2072
Green Land English Boarding School Bara,Bara,Private,2072
National Aluminium and Steels Fabrication,Bara,Private,2072
Karyabinayak Jobs,Bara,Private,2072
Islamik School Bara,Bara,Private,2072
Prasamsha  Bahuudeshiya Krishi Farm,Bara,Private,2072
Gramin Udhyam Bikash Tatha Paramarsa Sewa Kendra,Bara,Private,2072
Alpine Garments,Bara,Private,2072
Khutwa Academy English Boarding School Bara,Bara,Private,2072
Yadav Construction & Suppliers,Bara,Private,2072
City Academy Bara,Bara,Private,2072
Uparjan Agriculture Farm,Bara,Private,2072
Brindavan English Boarding School Bara,Bara,Private,2072
Surabi Gyaan Batika Primary English  Boarding School Bara,Bara,Private,2072
Kidzz Heaven Montessori School Bara,Bara,Private,2072
Om International Academy Bara,Bara,Private,2072
Child Mission Academy,Bara,Private,2072
Deep Academy English Boarding School Bara,Bara,Private,2072
Advance English Boarding School Bara,Bara,Private,2072
Jeevan Shiksha Academy English Boarding School Bara,Bara,Private,2072
B.K. Memorial English Boarding School Bara,Bara,Private,2072
Shyam Sarover English Boarding School Bara,Bara,Private,2072
Asmita Public School Bara,Bara,Private,2072
Saraswoti Academy Bara,Bara,Private,2072
Ojaswi English Boarding School Bara,Bara,Private,2072
Citizen Academy Kalaiya,Bara,Private,2072
Bal Bidhya Mandir English Boarding School Kalaiya,Bara,Private,2072
Bal Shiksha Niketan English Boarding School Kalaiya,Bara,Private,2072
A.S. Nepal Agritech,Bara,Private,2072
World Vision Academy Boarding School Bara,Bara,Private,2072
Sahil Agro Farm,Bara,Private,2072
Deep Jyoti English Boarding School Bara,Bara,Private,2072
Uttam Public School Bara,Bara,Private,2072
Madheshi Gurukul English Boarding School Bara,Bara,Private,2072
Jeevan  Sarita  Public  School  Bara,Bara,Private,2072
Yuva Krishi Farm,Bara,Private,2072
Times International Academy Bara,Bara,Private,2072
Nijgadh Money Transfer,Bara,Private,2072
P.R. Renewable Energy,Bara,Private,2072
White Crane School Bara,Bara,Private,2072
Sharad Construction,Bara,Private,2072
"symbiosis institute of management,Bara",Bara,Private,2072
Shree Pashupati Institute,Bara,Private,2072
Gyan Jyoti English Boarding School Bara,Bara,Private,2072
Kalaiya Netralaya Aankha Aspatal,Bara,Private,2072
B.B.A.S. Public School Bardiya,Bardiya,Private,2072
Safe Of Natural Able,Bardiya,Private,2072
Kanthapur Rice Mill,Bardiya,Private,2072
Surkheti Khadka Nirman Sewa,Bardiya,Private,2072
Om Bheri Niman Sewa,Bardiya,Private,2072
Sampurna Agri Tech,Bardiya,Private,2072
Suraj Karnali Oil Distributors,Bardiya,Private,2072
Bardiya Technical Institute,Bardiya,Private,2072
Sudur Nepal Solar Energy Group,Bardiya,Private,2072
Bheri College of Medical Science & Hospital,Bardiya,Private,2072
Kurmi Nirman Sewa,Bardiya,Private,2072
Bardiya Krishi Bikash Kendra,Bardiya,Private,2072
Nabin Asha Nepal,Bardiya,Non-Profit Distributing,2072
Purest Telecom And Electronics,Bardiya,Private,2072
Sahara Engineers and Builders,Bardiya,Private,2072
Gurukul Academy Bardiya,Bardiya,Private,2072
Alpine Academy Bardiya,Bardiya,Private,2072
Saibaba Vidyasthali Bardiya,Bardiya,Private,2072
Hamro Bardiya Polyclinic,Bardiya,Private,2072
Durga Child English Bording School Bardiya,Bardiya,Private,2072
Bheri Yatayat,Bardiya,Private,2072
Sakchhyam Krishi Firm,Bardiya,Private,2072
Rato Bangla Academy Bardiya,Bardiya,Private,2072
Udaya Deep Samyukta Nirman Sewa,Bardiya,Private,2072
Babai ValleyTours And Travels,Bardiya,Private,2072
Rajapur River Side Hotel And Resort,Bardiya,Private,2072
Ganesh Baba Yatayat,Bardiya,Private,2072
Yald Moon Media,Bardiya,Private,2072
Bansgadhi Educational Institute and Research Center Bardiya,Bardiya,Private,2072
Babai Resort,Bardiya,Private,2072
Creative Concept Foundation,Bhaktapur,Private,2072
Jay Tridev Trading,Bhaktapur,Private,2072
Gyankunja Kinderworld,Bhaktapur,Private,2072
S.K. Marketing & Investment,Bhaktapur,Private,2072
Saanvi Solutions,Bhaktapur,Private,2072
Vaidic Nepal,Bhaktapur,Private,2072
Galaxy Farm & Minerals,Bhaktapur,Private,2072
Shweta Business Concern,Bhaktapur,Private,2072
Tayo Eco Resort Hotel,Bhaktapur,Private,2072
Pandey Textile,Bhaktapur,Private,2072
Moonlight Civil Solution,Bhaktapur,Private,2072
Changing Technology,Bhaktapur,Private,2072
Alpine Decor Trading,Bhaktapur,Private,2072
Sur Samyak Recording Studio,Bhaktapur,Private,2072
Barsha Nirman Sewa,Bhaktapur,Private,2072
Four Square Engineering Solution,Bhaktapur,Private,2072
Tamang Thanka Painting Art,Bhaktapur,Private,2072
Indra Hari Housing,Bhaktapur,Private,2072
Space Engineering Service,Bhaktapur,Private,2072
Kamal Auto Workshop,Bhaktapur,Private,2072
Aalok Vehicles,Bhaktapur,Private,2072
Ghumti Resort,Bhaktapur,Private,2072
Suryavinayak Fulbari Agro,Bhaktapur,Private,2072
Megha Engineering,Bhaktapur,Private,2072
Nepal Himalayan Scouts,Bhaktapur,Non-Profit Distributing,2072
Better Services,Bhaktapur,Private,2072
Euro Asia Modern Construction Industries,Bhaktapur,Private,2072
Evan electrical,Bhaktapur,Private,2072
National Creation Nepal,Bhaktapur,Private,2072
Shuva Tara Investment,Bhaktapur,Private,2072
Namo Buddha Nirman and Suppliers,Bhaktapur,Private,2072
Abiral Foundation,Bhaktapur,Non-Profit Distributing,2072
Goodwill Open Academy,Bhaktapur,Private,2072
New Laxmi Wood Carving,Bhaktapur,Private,2072
Ghumphir Nepal,Bhaktapur,Private,2072
Godlin Enterprises,Bhaktapur,Private,2072
Shama Parvate Memorial School Library Support Association,Bhaktapur,Non-Profit Distributing,2072
Ashis Furniture Bhaktapur,Bhaktapur,Private,2072
Sur Heavy Equipment Service,Bhaktapur,Private,2072
National Heavy Equipment Service Center & Metal Fabricating Workshop,Bhaktapur,Private,2072
Nepal Hydro Construction Company,Bhaktapur,Private,2072
Basnet Construction,Bhaktapur,Private,2072
Phulasi Vehicle Service,Bhaktapur,Private,2072
Nilbarahi Baluwa Prashodhan Keandra,Bhaktapur,Private,2072
G And G Job Placement,Bhaktapur,Private,2072
Shwamit Group of Companies,Bhaktapur,Private,2072
Easy House Trade,Bhaktapur,Private,2072
Subarna Ganesh Engineering,Bhaktapur,Private,2072
Apex Technology,Bhaktapur,Private,2072
Nirvana Holidays Travels,Bhaktapur,Private,2072
Shimmer Nepal Travels and Tours,Bhaktapur,Private,2072
Lovely Blocks,Bhaktapur,Private,2072
Deep Tamakoshi Construction,Bhaktapur,Private,2072
Pinak Krishibastu Utpadan Tatha Anusandhan,Bhaktapur,Private,2072
Manita Electric And Plumbing Suppliers,Bhaktapur,Private,2072
Dibyaswori Business,Bhaktapur,Private,2072
Nepal Krishi Utpadan Tatha Bikri Kendra,Bhaktapur,Private,2072
Nepal Agro Resort,Bhaktapur,Private,2072
Goodwill National Suppliers,Bhaktapur,Private,2072
Bhaktapur Multi Consultancy,Bhaktapur,Private,2072
Bishnumaya Construction,Bhaktapur,Private,2072
Welcome B.P. Krishi Farm,Bhaktapur,Private,2072
Bhaktapur Women Craft Paper,Bhaktapur,Private,2072
Nirvana Soft,Bhaktapur,Private,2072
Deep Pharma,Bhaktapur,Private,2072
Jaya Bageshwori Itta Udyog,Bhaktapur,Private,2072
Kantipur State,Bhaktapur,Private,2072
Thapa And Group Multipurpose Agro Farm,Bhaktapur,Private,2072
Jaya Paramatma Films,Bhaktapur,Private,2072
Sakar Refreshing Center,Bhaktapur,Private,2072
Simrik Auto,Bhaktapur,Private,2072
ANAT  ENGINEERING CONSULTANCY,Bhaktapur,Private,2072
S. & S. Architectural & Civil Engineering Consultancy,Bhaktapur,Private,2072
Export Readymade Kapada Udhyog,Bhaktapur,Private,2072
Masterpiece Engineering Consults,Bhaktapur,Private,2072
Bridge International Consultancy and Migration,Bhaktapur,Private,2072
Fast Money Sub Remit,Bhaktapur,Private,2072
Capital Import and Export House,Bhaktapur,Private,2072
Khwopa  Medisales,Bhaktapur,Private,2072
R. A. Bir Investment,Bhaktapur,Private,2072
Mayadevi Construction And Equipment,Bhaktapur,Private,2072
Asian Exotic,Bhaktapur,Private,2072
U.V. Multipurpose,Bhaktapur,Private,2072
White Lotus Tours & Travels,Bhaktapur,Private,2072
Planet Dental Clinic & Orthodontic Centre,Bhaktapur,Private,2072
Juneli Publication,Bhaktapur,Private,2072
Nir Gawa Thangka Art,Bhaktapur,Private,2072
Ghising Global Connection,Bhaktapur,Private,2072
Hamro Training Center,Bhaktapur,Private,2072
G. And G. Craft Industries,Bhaktapur,Private,2072
Gemeinhardt Educational Center,Bhaktapur,Private,2072
Diverse Educational Consultancy,Bhaktapur,Private,2072
Get Up Construction,Bhaktapur,Private,2072
Megamind Construction And Consultants,Bhaktapur,Private,2072
Path Engineering Solution,Bhaktapur,Private,2072
March One Media,Bhaktapur,Private,2072
The Best Trade Link,Bhaktapur,Private,2072
Prakriti Media,Bhaktapur,Private,2072
Tilak And Tirtha Engineering Solution,Bhaktapur,Private,2072
The Excelsior Engineering Consultancy,Bhaktapur,Private,2072
Lokanthali Fresh House,Bhaktapur,Private,2072
Three Sister Technical Training Center,Bhaktapur,Private,2072
Kaway Tredars,Bhaktapur,Private,2072
Kamalamai Samyukta Construction,Bhaktapur,Private,2072
Western Import and Export,Bhaktapur,Private,2072
Karma Music Centre,Bhaktapur,Private,2072
Chirayu Pharmaceuticals,Bhaktapur,Private,2072
Anish And D Construction,Bhaktapur,Private,2072
Samyak International,Bhaktapur,Private,2072
Kalika Investment Company,Bhaktapur,Private,2072
Swornim Nepal Agriculture Development and Research Center,Bhaktapur,Private,2072
Suryabinayak College,Bhaktapur,Private,2072
Chakraworti Khadhya Udhyog,Bhaktapur,Private,2072
Bhaktapur EuroKids Educational Institute,Bhaktapur,Private,2072
Halesi Machinery Suppliers,Bhaktapur,Private,2072
Agleshwari Jadibuti Production,Bhaktapur,Private,2072
Softy Paper Industry,Bhaktapur,Private,2072
Yasokyani Media And Marketing,Bhaktapur,Private,2072
Hira Interior,Bhaktapur,Private,2072
Maan Construction,Bhaktapur,Private,2072
Suryabinayak Organics,Bhaktapur,Private,2072
The Shine Wood Craft & Furnishing,Bhaktapur,Private,2072
Shine Furniture and Suppliers,Bhaktapur,Private,2072
Urja Agro,Bhaktapur,Private,2072
Sunshine Engineering Consultancy,Bhaktapur,Private,2072
Sanjeewani Health Clinic,Bhaktapur,Private,2072
N.P.R. Developers,Bhaktapur,Private,2072
Cheers Bhaktapur,Bhaktapur,Private,2072
R.B.K. Vehicle Service,Bhaktapur,Private,2072
Kallabari Nirman and Suppliers,Bhaktapur,Private,2072
J. P. Krishi Samuha,Bhaktapur,Private,2072
Panorama College,Bhaktapur,Private,2072
E.B. Institute of Technology,Bhaktapur,Private,2072
Dristi College of Management and Technology,Bhaktapur,Private,2072
Elite College,Bhaktapur,Private,2072
Active Business Solution,Bhaktapur,Private,2072
Bhadgaon College,Bhaktapur,Private,2072
The Bhaktapur College,Bhaktapur,Private,2072
Chagunarayan Science and Technical College,Bhaktapur,Private,2072
Aaviskar National College,Bhaktapur,Private,2072
Kriti National College,Bhaktapur,Private,2072
Halesi Driving Center,Bhaktapur,Private,2072
Nepal College of Management and I.T,Bhaktapur,Private,2072
Tisar International college,Bhaktapur,Private,2072
Thimi Araniko Dental Clinic,Bhaktapur,Private,2072
Everest Handicrafts And More,Bhaktapur,Private,2072
Traditional Furniture Udhyog,Bhaktapur,Private,2072
H. M. Development Institute,Bhaktapur,Private,2072
Changunarayan Villa,Bhaktapur,Private,2072
Nepal In Style Travels And Tours,Bhaktapur,Private,2072
Balkot Real State Construction and Suppliers,Bhaktapur,Private,2072
City Village Builders,Bhaktapur,Private,2072
Megalaya Engineering Consultancy And Architact Associates,Bhaktapur,Private,2072
A.K. Agriculture,Bhaktapur,Private,2072
Pingala Suppliers,Bhaktapur,Private,2072
Sampanna Property And Builders,Bhaktapur,Private,2072
Nepal Everest Poultry Breeding Company,Bhaktapur,Private,2072
Natraj Traders,Bhaktapur,Private,2072
Krishna Radhika Engineering Consultant,Bhaktapur,Private,2072
Go Korea Educational Consultancy,Bhaktapur,Private,2072
Yo Yo Banquet,Bhaktapur,Private,2072
Shreenagar Engineering Consultancy,Bhaktapur,Private,2072
Siddhi Binayak  Meat  Suppliers,Bhaktapur,Private,2072
Himalayan Walkers,Bhaktapur,Private,2072
Baby Flower Montessori,Bhaktapur,Private,2072
Sama Nepal,Bhaktapur,Non-Profit Distributing,2072
Bhaktapur Chinese Language and Culture Centre,Bhaktapur,Private,2072
Swastik College,Bhaktapur,Private,2072
Aashirbad Security Services,Bhaktapur,Private,2072
Bishu And Bikram Construction,Bhaktapur,Private,2072
R. S. Concrete Products,Bhaktapur,Private,2072
Three G. Engineering And Developers,Bhaktapur,Private,2072
Nagarkot Krishi,Bhaktapur,Private,2072
Madhyapur Pathlab,Bhaktapur,Private,2072
Balkot Tata General Store,Bhaktapur,Private,2072
Rudra Avatar Investment,Bhaktapur,Private,2072
