ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE,
Rangoon Valley Boarding School Dadeldhura,Dadeldhura,Private,2068,
Chandani Construction Company,Dadeldhura,Private,2068,
Peace Land Academy Dadeldhura,Dadeldhura,Private,2068,
Ajayameru English Boarding School Chandrapur Dadeldhura,Dadeldhura,Private,2068,
Glacier Education Academy,Dadeldhura,Private,2069,
Api Khaptad Education Foundation,Dadeldhura,Private,2069,
Mohanyal Technical College,Dadeldhura,Private,2069,
Amargadhi School of Health Science,Dadeldhura,Private,2069,
Institute of Engineering & Forestry,Dadeldhura,Private,2069,
Setikali College of Engineering & Management,Dadeldhura,Private,2069,
Ugratara Health Science & Technical College,Dadeldhura,Private,2069,
Shree Shikharadhura biu Bijan Kendra,Dadeldhura,Private,2069,
Partnership For Development,Dadeldhura,Private,2069,
Janpriya Public Boarding School,Dadeldhura,Private,2069,
Nepal Campion Paragliding and Adventure,Dadeldhura,Private,2069,
Nepal E-commerce Information Technology,Dadeldhura,Private,2069,
C.T.N.C. Technology,Dadeldhura,Private,2070,
Hotel The Greenland,Dadeldhura,Private,2070,
Big Cat International Pvt. Ltd,Dadeldhura,Private,2070,
White Park College,Dadeldhura,Private,2070,
Shree Sahasraling English Boarding School,Dadeldhura,Private,2070,
Gyanjyoti English Boarding School Dadeldhura,Dadeldhura,Private,2070,
Rastra Gaurab English Academy Dadeldhura,Dadeldhura,Private,2070,
Belapur Adarsha Academy Dadeldhura,Dadeldhura,Private,2070,
Bhimdatta Memorial English Boarding School Dadeldhura,Dadeldhura,Private,2070,
Shree Punpuna English Boarding School Dadeldhura,Dadeldhura,Private,2070,
Minu Construction,Dadeldhura,Private,2070,
Gurukul Public School Dadeldhura,Dadeldhura,Private,2071,
Ugratara Sit Bhandar Udyog,Dadeldhura,Private,2071,
Kriti Educational Academy,Dadeldhura,Private,2071,
Bright Life English Boarding School Dadeldhura,Dadeldhura,Private,2071,
Rato Gurans Travels & Tours,Dadeldhura,Private,2071,
Readmore Child Academy Dadeldhura,Dadeldhura,Private,2071,
Bright Future English Boarding School Dadeldhura,Dadeldhura,Private,2071,
Bhawani English Boarding School Dadeldhura,Dadeldhura,Private,2071,
Mitra Juice and Drink Industries,Dadeldhura,Private,2071,
P.S. Foundation Nepal,Dadeldhura,Private,2071,
Idea Infrastructure Planner and Suppliers,Dadeldhura,Private,2072,
Blue Horizen Tours & Travels,Dadeldhura,Private,2072,
Global Institute of Management & Training Center,Dadeldhura,Private,2072,
Shree Api Saipal Vidya Niketan Dadeldhura,Dadeldhura,Private,2072,
Siddh Baijanath Prabidhik Talim Kendra,Dadeldhura,Private,2072,
Parshuram Media Network,Dadeldhura,Private,2072,
Nayfari Tours And Travel,Dadeldhura,Private,2072,
Ugratara Incorporate,Dadeldhura,Private,2072,
Saud Pharmaceuticals,Dadeldhura,Private,2072,
Dageshwori Engineering Construction and Consultancy,Dadeldhura,Private,2072,
Einstein Public School Dadeldhura,Dadeldhura,Private,2072,
Sun Beam English Boarding School Dadeldhura,Dadeldhura,Private,2072,
Morning Bell English Boarding School Dadeldhura,Dadeldhura,Private,2072,
Bal Maitri Bidhyaniketan Dadeldhura,Dadeldhura,Private,2072,
New Vision Academy English Boarding School Dadeldhura,Dadeldhura,Private,2072,
Panacea Academy Dadeldhura,Dadeldhura,Private,2072,
