ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE,
Khimti Educational Foundation,Ramechhap,Non-Profit Distributing,2067,
Sarlahi S. & S. Trade Group,Ramechhap,Private,2067,
Tribeni Beverage,Ramechhap,Private,2067,
Prime Trade & G-max Media,Ramechhap,Private,2067,
Pyramid International Academy Ramechhap,Ramechhap,Private,2067,
Buddhaland Public School,Ramechhap,Private,2067,
Triveni Global Multipurpose Company,Ramechhap,Private,2067,
New Thanapati English Boarding School,Ramechhap,Private,2067,
Devitar Hospital,Ramechhap,Private,2067,
Delux Furniture Industries,Ramechhap,Private,2067,
Beni Sapsu Hydropower,Ramechhap,Private,2067,
Sapsu Chandeshwari Hydropower,Ramechhap,Private,2067,
Thapa Nirman Sewa,Ramechhap,Private,2068,
Laligurans Samudayik Angreji Vidhyalaya Gothgaun,Ramechhap,Private,2068,
Sirise Polyclinic,Ramechhap,Private,2068,
Khandadevi Polyclinic,Ramechhap,Private,2068,
G.N. International English Boarding School,Ramechhap,Private,2068,
ARUNIMA POLYCLINIC,Ramechhap,Private,2068,
Optical Eye Clinic,Ramechhap,Private,2068,
Asmita Hydropower Company,Ramechhap,Private,2068,
Gauri Shankar Dental Clinic & Lab,Ramechhap,Private,2068,
Chandrawati Manthali Hydropower Company,Ramechhap,Private,2068,
Srijana Hydropower Company,Ramechhap,Private,2068,
Aakash & Sriju Hydropower Company,Ramechhap,Private,2068,
Jattapokhari Kastha Udhyog,Ramechhap,Private,2068,
Sunapati English Boarding School,Ramechhap,Private,2068,
Janasahara Media,Ramechhap,Private,2068,
Sunarpani Karki Boarding School,Ramechhap,Private,2068,
Manthali Institute Of Technology,Ramechhap,Private,2068,
Everest United F.C.,Ramechhap,Private,2068,
Nepal Natural & Organic Product Home,Ramechhap,Private,2068,
Gramin Business Promotion,Ramechhap,Private,2068,
Unique Social And Technical Service,Ramechhap,Private,2068,
Shreeya Subi Construction Company,Ramechhap,Private,2068,
Sailung Agricultural Production,Ramechhap,Private,2069,
United Business Financial Investment Company,Ramechhap,Private,2069,
Number IT Solutions,Ramechhap,Private,2069,
Agleshwor Technical Institute & Education Foundation,Ramechhap,Private,2069,
Shailungeshwari Chaurikhola Construction Company,Ramechhap,Private,2069,
Mars Institute of Technology,Ramechhap,Private,2069,
Manthali Suppliers,Ramechhap,Private,2069,
Langhali Handicraft,Ramechhap,Private,2069,
Sailung number,Ramechhap,Private,2069,
Binayak Broadcasting,Ramechhap,Private,2069,
Shiva Ganga Jal Vidyut,Ramechhap,Foreign,2069,
Ramechhap Transport and Suppliers,Ramechhap,Private,2069,
Jalapadevi Policlinic,Ramechhap,Private,2070,
Tanbe Paryatan Bikash,Ramechhap,Private,2070,
Parbat Energy,Ramechhap,Foreign,2070,
Paluwa Krishi Tatha Pashupalan Firm,Ramechhap,Private,2070,
Sailung Agro Forestry,Ramechhap,Private,2070,
Sunarpani Diagnostic Pharma,Ramechhap,Private,2070,
N. and K. Suppliers,Ramechhap,Private,2070,
Sange Thile Agrofarming,Ramechhap,Private,2070,
Sano Milti Khola Hydropower,Ramechhap,Public,2070,
Shailung Agro and Livestock Business Reasearch,Ramechhap,Private,2070,
Numbur Agro and Bio Farming Pvt.Ltd.,Ramechhap,Private,2070,
Bamti Bhandar Furniture And Multipurpose Vanier Pata Industry,Ramechhap,Private,2070,
K.M.S. Agro And Bio Farming,Ramechhap,Private,2070,
Sitkha Krishi Bikash,Ramechhap,Private,2070,
Tamakoshi Bio Energy Development,Ramechhap,Private,2071,
Narmadeshwor Agriculture Firm,Ramechhap,Private,2071,
Maheshwor Agro Farming and Suppliers,Ramechhap,Private,2071,
Tanbe Danda International Herbal,Ramechhap,Private,2071,
Siddeshwor Agro and Bio Farming,Ramechhap,Private,2071,
K.C. & Koirala Nirman Sewa,Ramechhap,Private,2071,
Maharudra Hanumanteshwor Jewellers,Ramechhap,Private,2071,
Bogati and Brother Construction,Ramechhap,Private,2071,
Birkheshwor Builders,Ramechhap,Private,2071,
Hemant Smriti Chiya Bagan,Ramechhap,Private,2071,
Mega Green House,Ramechhap,Private,2071,
Himganga Shailashikhar Agro Farm,Ramechhap,Private,2071,
HILEDEVI COMMUNICATION,Ramechhap,Private,2071,
Eden Mine And Miniral,Ramechhap,Private,2071,
Khandadevi Medical Health Clinic,Ramechhap,Private,2071,
S. Ramechhap Construction,Ramechhap,Private,2071,
Himganga Hatemalo Intigrated Farm,Ramechhap,Private,2071,
Shree Agleshowari Suppliers,Ramechhap,Private,2071,
Shikhar Path Academy Ramechhap,Ramechhap,Private,2071,
Bijulikot Ekikrit Krishi Farm,Ramechhap,Private,2071,
Pike Agro And Bio Farming,Ramechhap,Private,2071,
Sunapati Bhwasa Charity Medical Centre,Ramechhap,Private,2071,
Bhirkuna Krishi Tatha Pashupalan Bazar Byabasthapan Farm,Ramechhap,Private,2071,
Gaubeshi Krishi tatha Pashupalan Byawasthapan Bajar Prabardhan Farm,Ramechhap,Private,2071,
Gorkha Construction,Ramechhap,Private,2071,
Langakriti Organic Krishi Farm,Ramechhap,Private,2071,
Pradhan Divya Ayurvedic Jadibuti Udhyog,Ramechhap,Private,2071,
Manthali Deluxe Agro Forestry,Ramechhap,Private,2071,
Nawa Sandesh English Boarding School Ramechhap,Ramechhap,Private,2072,
Cass Construction and Suppliers,Ramechhap,Private,2072,
Ramechhap Jadibuti Kirshi Tatha Pasupalan Udhyog,Ramechhap,Private,2072,
B.B.M. Construction,Ramechhap,Private,2072,
Hexagon Consultancy and Training Center,Ramechhap,Private,2072,
Village Organic Agro Farm,Ramechhap,Private,2072,
Gobindi Agriculture,Ramechhap,Private,2072,
Bamti Bhandar Bahuudhashiya Krishi Farm,Ramechhap,Private,2072,
Number Agricultural Farm,Ramechhap,Private,2072,
Mainawati Construction,Ramechhap,Private,2072,
Sanghutar Construction,Ramechhap,Private,2072,
R.R. Agro Forestey Company,Ramechhap,Private,2072,
National Agro Farm Multi Marketing and Research,Ramechhap,Private,2072,
Himali Jadibuti Formation Nepal Sagarmatha,Ramechhap,Private,2072,
Sunapati Yatayat Sewa,Ramechhap,Private,2072,
S. And P. Construction Company,Ramechhap,Private,2072,
Kusheshwor Krishi Farm,Ramechhap,Private,2072,
Gauswara Sailung Agriculture,Ramechhap,Private,2072,
Deurali Agro Firm and Research Center,Ramechhap,Private,2072,
Setidevi Nirman Sewa,Ramechhap,Private,2072,
P. and P. Construction,Ramechhap,Private,2072,
Janabikash Cow Farm And Agro,Ramechhap,Private,2072,
Garjang Valley Model English School Ramechhap,Ramechhap,Private,2072,
Palde Sherpa Sanchar Samuha,Ramechhap,Private,2072,
Nishan Herbal,Ramechhap,Private,2072,
Khandadevi Money Transfer,Ramechhap,Private,2072,
Himshikhar Khanij Uddhog,Ramechhap,Private,2072,
S.M.S. Khadya Suppliers,Ramechhap,Private,2072,
Ramechhap Media,Ramechhap,Private,2072,
P.K.Construction and Suppliers,Ramechhap,Private,2072,
