ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE,
Darwang English Boarding School,Myagdi,Private,2066,
Rum Namuna English Boarding School,Myagdi,Private,2066,
Sunshine English Boarding School Baranja,Myagdi,Private,2066,
Simplex Overseas & Consultancy,Myagdi,Private,2067,
R.B. Dhaulagiri Electronics,Myagdi,Private,2067,
Jihen and Jasmin Crusher,Myagdi,Private,2067,
Myagdi Takam Sub Money Transfer,Myagdi,Private,2067,
Creative English Boarding School Myagdi,Myagdi,Private,2067,
Kali Gandaki Boarding School Myagdi,Myagdi,Private,2068,
Malika Darshan And Agriculture,Myagdi,Private,2068,
Sarkaram Churen Himal Christian Academy,Myagdi,Private,2068,
Sangam Talim Tatha Paramarsha Kendra,Myagdi,Private,2069,
Myagdi Mustang Multipurpose Technical Collage,Myagdi,Private,2069,
Yeti Dhaulagiri Traders,Myagdi,Private,2069,
P.L. Departmental Store,Myagdi,Private,2069,
Joshi Technical Training Centre,Myagdi,Private,2069,
Shristi Communication,Myagdi,Private,2069,
Abdul Construction,Myagdi,Private,2069,
Suvashit Publication,Myagdi,Private,2069,
Malika Oil Stores,Myagdi,Private,2069,
Beni Sunchadi Suppliers,Myagdi,Private,2070,
MAHARANI TRAVELS AND TOURS,Myagdi,Private,2070,
Aashirwad Agriculture Farm,Myagdi,Private,2070,
Pandey Polyclinic & Diagnostic center,Myagdi,Private,2070,
Nilgiri Dhunga Udhyog,Myagdi,Private,2070,
Rose Company and Menpower Suppliers,Myagdi,Private,2070,
Malika Agro Group,Myagdi,Private,2070,
Churen Mountain Herbs & Mines,Myagdi,Private,2070,
Shris Pashupalan Tatha Bahuuddheshyiya Krishi Farm Pvt. Ltd.,Myagdi,Private,2071,
Dhorpatan Jaljala Multipurpose Company,Myagdi,Private,2071,
Creative Krishi Farm Pvt. Ltd.,Myagdi,Private,2071,
Bikal Construction,Myagdi,Private,2071,
Aashirbad Organic Agriculture Firm,Myagdi,Private,2071,
Himali Khani Udyog,Myagdi,Private,2071,
Roka Agriculture Farm,Myagdi,Private,2071,
Humen Agro Farm,Myagdi,Private,2071,
Maharani Technical Training Institute,Myagdi,Private,2071,
little world agriculture business center,Myagdi,Private,2071,
Natural Neplies Handcraft Production & Marketing,Myagdi,Private,2071,
Bhimbrija Organic Krishi Farm,Myagdi,Private,2071,
Shree Dhorpatan Construction,Myagdi,Private,2072,
Kaligandaki Adventure Travel And Tours,Myagdi,Private,2072,
Angila Stone And Agriculture Farm,Myagdi,Private,2072,
Bishwomitra Sub Remit,Myagdi,Private,2072,
Beni Education Consultancy,Myagdi,Private,2072,
Takura Bikas Builders,Myagdi,Private,2072,
Bishwokarma Dhunga Cutting Tatha Gitti Baluwa Udhyog,Myagdi,Private,2072,
Dhaulagiri View Resort,Myagdi,Private,2072,
Dhorpatan Yatayat,Myagdi,Private,2072,
Paschim Darbang Tours And Travels,Myagdi,Private,2072,
Rakal Enterprises,Myagdi,Private,2072,
P.N.N. Aawashiya Bidhyalaya,Myagdi,Private,2072,
Puskar Aawashiya Bidhyalaya,Myagdi,Private,2072,
